position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ol,"Carteret, New Jersey","",78,295,4.9,4,,15,Penn State,Dan Mazan,2003
rb,"LaGrange, Georgia",La Grange,78,195,4.5,4,,16,Florida,Skyler Thornton,2003
ol,"Oak Lawn, Illinois",HL Richards,78,305,5.1,4,,16,Iowa,Mike Jones,2003
lb,"Miami, Florida",Central,78,220,4.5,3,,16,Miami (FL),Ali Highsmith,2003
k,"Odessa, Texas",Permian,65,170,4.8,3,,16,Baylor,Ryan Havens,2003
dt,"Apple Valley, Minnesota","",78,285,4.8,4,,16,Notre Dame,Trevor Laws,2003
lb,"New Orleans, Louisiana",O. Perry Walker,78,225,4.6,4,,16,Colorado,Travis Berry,2003
de,"Cincinnati, Ohio",Woodward,78,235,4.6,4,,16,Purdue,Ray Edwards,2003
ath,"Palm Beach, Florida",Palm Beach Dwyer,65,175,4.5,3,,,Kansas State,Jermaine Moreira,2003
de,"New Orleans, Louisiana",O. Perry Walker,78,217,4.6,3,,16,LSU,Dominic Cooper,2003
qb,"Tyler, Texas",Tyler Lee,78,216,4.5,4,,16,LSU,Matt Flynn,2003
ol,"Cuero, Texas","",78,295,5.2,3,,16,Texas A&M,Cody Wallace,2003
db,"Sumter, South Carolina",Crestwood,78,210,4.4,4,,16,Clemson,Maurice Nelson,2003
db,"Cleveland, Ohio",St. Ignatius,78,187,4.4,4,,16,Ohio State,Tony Gonzalez,2003
te,"Litchfield, Minnesota","",78,220,4.6,3,,16,Notre Dame,John Carlson,2003
rb,"Tampa, Florida",Jefferson,78,212,4.5,3,,16,South Florida,Josh Balloon,2003
rb,"Houston, Texas",Clear Creek,78,190,4.5,3,,16,Arizona,Brenton Bolden,2003
de,"Houston, Texas",St. Pius X,78,245,4.6,3,,17,Texas A&M,Chris Harrington,2003
db,"Richardson, Texas",Lake Highlands,78,190,4.4,4,,17,Texas A&M,Stephen Hodge,2003
rb,"Lawton, Oklahoma","",65,165,4.4,3,,17,Oklahoma State,Andrew Alexander,2003
wr,"Tyler, Texas",Chapel Hill,78,193,4.5,4,,17,Texas,Tyrell Gatewood,2003
qb,"Russellville, Alabama","",78,206,4.5,3,,17,UAB,Jake Tompkins,2003
ol,"Clifton, Virginia",Centreville,78,275,5.0,4,,17,Virginia Tech,Matt Welsh,2003
ol,"Salt Lake City, Utah",Brighton,78,280,5.3,2,,17,Vanderbilt,Tom Sorensen,2003
k,"Deerfield Beach, Florida","",78,178,4.7,3,,17,Massachusetts,Christian Koegel,2003
lb,"Garland, Texas","",78,225,4.6,3,,17,Texas A&M,Ta Ta Thompson,2003
rb,"West Orange, New Jersey",Seton Hall Prep,65,185,4.4,4,,17,Boston College,Andre Callender,2003
de,"Houston, Texas",Clear Creek,78,225,4.7,3,,17,UCLA,Bruce Davis,2003
ath,"San Francisco, California",Riordan,65,185,4.4,3,,,USC,Eric Wright,2003
db,"Van Nuys, California",Birmingham,78,185,4.5,4,,17,UCLA,Dennis Keyes,2003
dt,"Dallas, Texas",Skyline,78,275,4.9,4,,17,Oklahoma,Steven Coleman,2003
te,"Phoenix, Arizona",Desert Vista,78,215,4.7,3,,17,Arizona State,Brent Miller,2003
rb,"Monrovia, California",Monrovia,78,230,4.6,3,,17,Colorado State,Adam Gabriel,2003
lb,"Palm Desert, California",Palm Desert,78,230,4.7,4,,17,California,Garrett Tremblay,2003
qb,"Spanaway, Washington",Bethel School,78,205,4.8,4,,17,Oregon,Johnny DuRocher,2003
ol,"Fort Myers, Florida",Estero,78,305,5.2,3,,17,Miami (FL),Derrick Morse,2003
qb,"Longview, Texas","",78,170,4.5,3,,18,Rice,Joel Armstrong,2003
qb,"Winter Park, Florida","",78,195,4.7,3,,18,UCF,Steven Moffett,2003
ath,"Raeford, North Carolina",Hoke County,78,185,4.4,3,,,Clemson,C.J. Gaddis,2003
wr,"Venice, California",Venice,78,215,4.5,4,,18,Louisville,B.J. Vickers,2003
rb,"Lawrence, New Jersey","",65,170,4.4,3,,18,Rutgers,Orlando Kane,2003
de,"Williamsport, Pennsylvania",Williamsport Area,78,240,4.5,3,,18,North Carolina State,Raymond Brooks,2003
k,"Brentwood, Tennessee",Brentwood Academy,65,170,4.8,3,,18,Auburn,Kody Bliss,2003
db,"Delray Beach, Florida",Delray Beach Atlantic,78,200,4.6,3,,18,Minnesota,Brandon Owens,2003
rb,"St. Louis, Missouri",Normandy,65,200,4.4,4,,18,Minnesota,Laurence Maroney,2003
rb,"San Antonio, Texas",Marshall,78,220,4.6,3,,18,Colorado,Daniel Jolly,2003
ol,"Youngstown, Ohio",Boardman,78,285,5.1,2,,18,Georgia Tech,Kevin Tuminello,2003
te,"Pace, Florida","",78,240,4.6,3,,18,Florida State,D.J. Norris,2003
lb,"Memphis, Tennessee",East,78,215,4.6,3,,18,Memphis,Quintin Williams,2003
lb,"Manhatten Beach, California",Mira Costa,78,210,4.6,3,,18,Stanford,Michael Okwo,2003
ol,"Brookfield, Wisconsin",Westosha Central,78,270,4.8,4,,18,Wisconsin,Joe Thomas,2003
db,"Clarksdale, Mississippi","",65,182,4.5,3,,18,Mississippi,Trumaine McBride,2003
de,"Tampa, Florida",Jefferson,78,220,4.6,3,,18,Maryland,Jermaine Lemons,2003
ol,"Hartselle, Alabama","",78,290,5.0,3,,18,Nebraska,Brett Byford,2003
de,"St. Petersburg, Florida",Lakewood,78,260,4.6,3,,19,Florida,Julian Riley,2003
ol,"Pendleton, Oregon",Pendleton,78,275,5.0,3,,19,Oregon State,Roy Schuening,2003
de,"Pompano Beach, Florida",Blanche Ely,78,223,4.5,3,,19,North Carolina State,James Martin,2003
dt,"Omaha, Nebraska",Central High School,78,256,4.9,4,,19,Nebraska,Brandon Teamer,2003
wr,"McCalla, Alabama",McAdory,78,180,4.4,4,,19,Alabama,Matt Caddell,2003
rb,"Allentown, Pennsylvania",Parkland,78,200,4.5,4,,19,Penn State,Austin Scott,2003
db,"Concord, California",De La Salle,65,175,4.4,3,,19,Fresno State,Damon Jenkins,2003
lb,"Hollywood, Florida",Chaminade Madonna,78,218,4.6,3,,19,Miami (FL),Glenn Cook,2003
db,"Harrisburg, Pennsylvania",Bishop McDevitt,78,185,4.5,3,,19,West Virginia,Vince Beamer,2003
te,"Kansas City, Kansas",Schlagle,78,211,4.6,3,,19,Kansas State,Rashaad Norwood,2003
ath,"Port Arthur, Texas",McAllen Memorial,78,190,4.6,3,,,Oklahoma State,Calvin Roberts,2003
rb,"Denton, Texas","",65,170,4.4,3,,19,Houston,Anthony Alridge,2003
k,"Tulsa, Oklahoma",Union,65,179,,3,,19,Kansas,Scott Webb,2003
ol,"Bethany, Missouri",South Harrison,78,275,5.2,4,,19,Missouri,Tyler Luellen,2003
ol,"Yakima, Washington",Eisenhower,78,275,4.9,2,,19,Washington,Juan Garcia,2003
rb,"Bangs, Texas","",65,235,4.6,3,,19,TCU,Marcus Draper,2003
qb,"Kent, Washington",Kentwood,78,194,4.6,3,,19,Washington,Carl Bonnell,2003
lb,"Hopewell, Pennsylvania","",78,210,4.6,3,,19,Penn State,Paul Posluszny,2003
qb,"St. Henry, Ohio","",78,215,4.8,3,,19,Ohio State,Todd Boeckman,2003
qb,"Big Spring, Texas","",78,195,4.6,3,,19,New Mexico,Tye Butler,2003
lb,"Houston, Texas",Kashmere,78,230,4.6,3,,20,Iowa State,Jason Berryman,2003
db,"Mukilteo, Washington",Kamiak,65,180,4.3,3,,20,Washington,Derrick Bradley,2003
rb,"Danville, Virginia",GW-Danville,65,185,4.4,3,,20,Virginia Tech,Kenny Lewis,2003
qb,"Portland, Oregon",Central Catholic,78,215,4.8,3,,20,Oregon State,Ryan Gunderson,2003
rb,"Pittsburgh, Pennsylvania",Woodland Hills,78,232,4.7,3,,20,Pittsburgh,Mark Yezovich,2003
rb,"Apopka, Florida","",78,195,4.5,3,,20,Mississippi,Alan Abrams,2003
k,"Palm Beach Gardens, Florida","",78,184,4.6,3,,20,Miami (FL),Brian Monroe,2003
ath,"Roselle, New Jersey",Abraham Clark,78,190,4.5,3,,,North Carolina,Jesse Holley,2003
lb,"DeSoto, Texas","",78,232,4.5,3,,20,Oklahoma State,"Victor DeGrate, Jr.",2003
ol,"McAlester, Oklahoma","",78,320,5.1,4,,20,Oklahoma,Brandon Keith,2003
db,"Orange, New Jersey","",78,186,4.5,3,,20,South Carolina,Cory Boyd,2003
dt,"Spring Grove, Pennsylvania","",78,278,5.0,4,,20,Penn State,John Shaw,2003
ol,"Starkville, Mississippi","",78,270,4.9,2,,20,Mississippi State,Lance Fremin,2003
te,"Sarasota, Florida",Cardinal Mooney,78,225,4.7,3,,20,Stanford,Patrick Danahy,2003
ol,"Tempe, Arizona",Corona Del Sol,78,275,4.9,3,,20,Arizona State,Mike Pollak,2003
de,"St. Louis, Missouri",Hazelwood East,78,210,4.6,3,,20,Wisconsin,Jamal Cooper,2003
qb,"Southfield, Michigan","",78,185,4.7,3,,20,Illinois,Dajuan Warren,2003
wr,"Detroit, Michigan",University of Detroit Jesuit High,78,185,4.5,4,,20,Illinois,Lonnie Hurst,2003
de,"South Bend, Indiana",Clay City Junior Senior,78,260,4.8,3,,20,Stanford,Mike Macellari,2003
de,"Oviedo, Florida","",78,225,,3,,21,Florida,Howard Lingard,2003
wr,"Miami, Florida",Miami Norland,78,210,4.5,4,,21,LSU,Dwayne Bowe,2003
te,"Houston, Texas",Strake Jesuit,78,242,4.6,3,,21,Texas,Steve Hogan,2003
rb,"Southfield, Michigan","",65,185,4.4,3,,21,Minnesota,Maurice Alexander,2003
ath,"Sylmar, California",Sylmar,78,195,4.5,3,,,Washington,Clarence Simpson,2003
lb,"Saginaw, Michigan",Saginaw,78,240,4.8,3,,21,Central Michigan,Anthony Rogers,2003
dt,"Miami, Florida",Northwestern,78,285,4.8,3,,21,Florida State,Clifton Dickson,2003
db,"Atlanta, Georgia",Booker T. Washingon,78,180,4.5,3,,21,Mississippi State,Jeramie Johnson,2003
lb,"Tenaha, Texas","",78,218,4.5,3,,21,LSU,Darius Ingram,2003
k,"Colleyville, Texas",Heritage School,78,180,4.6,3,,21,Notre Dame,Geoffrey Price,2003
db,"Killen, Alabama",Brooks,78,196,4.6,3,,21,Alabama,William Roach,2003
ol,"Lapeer, Michigan",East H.S.,78,295,5.0,4,,21,Michigan,Jake Long,2003
rb,"Bellflower, California",St. John Bosco,65,205,4.5,3,,21,UCLA,Derrick Williams,2003
ol,"Las Vegas, Nevada",Desert Pines,78,280,5.0,2,,21,Oregon State,Curtis Coker,2003
qb,"Woodland Hills, California",Taft,78,160,4.7,3,,21,California,Cary Dove,2003
ol,"Monroe, Michigan","",78,275,5.0,3,,21,Michigan,Pat Sharrow,2003
qb,"Hinsdale, Illinois",Central,78,195,4.6,3,,21,Illinois,Brad Bower,2003
de,"West Chester, Ohio",Lakota West,78,270,5.0,3,,21,Ohio State,Brandon Maupin,2003
ol,"Klein, Texas",Oak,78,295,5.0,3,,22,Texas A&M,Kirk Elder,2003
k,"Northglenn, Colorado","",78,215,4.6,3,,22,Colorado State,Jim Kaylor,2003
qb,"Mission Viejo, California",Trabuco Hills,78,220,4.7,3,,22,Colorado,Brian White,2003
lb,"Palmyra, Pennsylvania","",78,215,4.6,3,,22,Notre Dame,Joe Brockington,2003
wr,"Shreveport, Louisiana",Evangel Christian,78,190,4.5,4,,22,Oklahoma,Tristen Ross,2003
ol,"Wheaton, Illinois",Wheaton North,78,320,5.3,4,,22,Oklahoma,Akim Millington,2003
de,"Greenville, Mississippi",Greenville Weston,78,275,4.8,3,,22,Mississippi State,Devrick Hampton,2003
dt,"Collins, Mississippi","",78,298,4.9,3,,22,Mississippi State,Corey Clark,2003
te,"Atlanta, Georgia",North Springs,78,250,4.9,3,,22,Georgia,Coleman Watson,2003
db,"Van Nuys, California",Birmingham,65,175,4.4,3,,22,Arizona State,Chad Green,2003
qb,"Fort Lauderdale, Florida",Dillard,78,170,4.6,3,,22,Alcorn State,Oliver Bozeman,2003
ath,"Shelby, North Carolina",Crest,78,187,4.5,3,,,South Carolina,Travis Lee,2003
rb,"Lovejoy, Georgia","",78,200,4.5,3,,22,Oklahoma,Tashard Choice,2003
db,"Belleview, Florida",Belleview,78,180,4.5,3,,22,South Carolina,Cody Wells,2003
de,"Hazelwood, Missouri",Hazelwood East,78,208,4.7,3,,22,UCLA,Aaron Whittington,2003
rb,"Jacksonville, Florida",Fletcher,78,205,4.5,3,,22,Mississippi,Dawan Woods,2003
lb,"Dublin, Georgia",West Laurens,78,215,4.4,3,,22,Duke,Alexander Williams,2003
de,"Miami, Florida",Braddock,78,260,4.7,3,,23,Florida,Tranell Morant,2003
rb,"Bolingbrook, Illinois","",78,225,4.5,3,,23,Iowa,A.J. Johnson,2003
de,"Mishawaka, Indiana",Penn,78,240,4.8,3,,23,Iowa,Bryan Mattison,2003
ol,"Guntersville, Alabama","",78,290,5.2,3,,23,Alabama,Justin Moon,2003
qb,"Los Angeles, California",Locke,78,215,4.7,3,,23,UNLV,Marcus Johnson,2003
ath,"Selma, Alabama",Selma,78,190,4.6,3,,,Stanford,Jai Miller,2003
db,"Rancho Cucamonga, California",Rancho Cucamonga,78,185,4.4,3,,23,USC,Terrell Thomas,2003
dt,"Hargrave, Virginia",Hargrave Military,78,265,4.7,4,,23,Florida State,Chris Bradwell,2003
te,"Fairfax, Virginia",Robinson,78,255,4.7,3,,23,Virginia Tech,John Kinzer,2003
qb,"Lexington, North Carolina","",78,200,4.7,3,,23,Virginia Tech,Cory Holt,2003
dt,"Los Angeles, California",Crenshaw,78,260,4.7,3,,23,California,Brandon Mebane,2003
db,"Fayetteville, Georgia",Starr's Mill,65,187,4.5,3,,23,Northwestern,Deante Battle,2003
k,"Gilbert, Arizona",Gilbert,65,170,4.7,3,,23,Washington,Michael Braunstein,2003
lb,"Naperville, Illinois",North,78,210,4.5,3,,23,Nebraska,Corey McKeon,2003
rb,"Brownwood, Texas","",65,175,4.5,2,,23,TCU,Freddie Stoglin,2003
wr,"Honolulu, Hawaii",St. Louis,78,193,4.4,3,,23,Hawaii,Jason Rivers,2003
ol,"Batavia, Illinois","",78,280,5.0,3,,23,Illinois,James Ryan,2003
ol,"Houston, Texas",Bellaire,78,260,5.0,3,,24,Arizona State,Julius Orieukwu,2003
qb,"Atlantic, Iowa","",78,180,4.5,3,,24,Iowa State,Bret Meyer,2003
de,"Harborcreek, Pennsylvania","",78,230,4.8,3,,24,Pittsburgh,Kyle Smith,2003
rb,"Klein, Texas",Oak,65,195,4.4,3,,24,Texas A&M,Derrick Brown,2003
ol,"Cincinnati, Ohio",Anderson,78,280,5.1,3,,24,Boston College,Ty Hall,2003
db,"Rock Hill, South Carolina","",65,172,4.4,3,,24,Tennessee,Jon Hefney,2003
lb,"Moncks Corner, South Carolina",Berkeley,78,235,4.5,3,,24,South Carolina,Ryan Brown,2003
db,"Spring, Texas",Westfield,78,195,4.4,3,,24,Tennessee,Corey Campbell,2003
qb,"Bridgeport, Texas","",78,215,4.8,3,,24,Texas Tech,Phillip Daugherty,2003
wr,"San Diego, California",Helix,78,170,4.5,3,,24,Washington,Charles Smith,2003
ath,"Columbia, South Carolina",Dreher,78,192,4.5,3,,,Clemson,Tramaine Billie,2003
dt,"Huffman, Alabama",Huffman,78,295,4.9,3,,24,Alabama,Dominic Lee,2003
k,"Tampa, Florida",Jesuit,65,180,,3,,24,Michigan,Garrett Rivas,2003
ol,"Bloomington, Indiana",South,78,260,,2,,24,Indiana,Chris Mangiero,2003
te,"Forestville, California",El Molino,78,220,4.8,3,,24,Arizona,Dane Krogstad,2003
rb,"Baton Rouge, Louisiana",Catholic,78,195,4.5,2,,24,Memphis,Tasmin Knockum,2003
de,"Tempe, Arizona",Marcos De Niza,78,272,4.8,3,,24,Arizona State,Brett Palmer,2003
de,"Cassoplois, Michigan",Lake Michigan,78,225,4.7,3,,25,Michigan State,Derrick Outlaw,2003
ol,"Paso Robles, California",Paso Robles,78,270,4.8,3,,25,USC,Travis Draper,2003
ol,"Nashville, Tennessee",Hillsboro,78,275,5.0,2,,25,Mississippi,Terrance Houston,2003
qb,"Bloomington, Illinois","",78,205,4.8,3,,25,Northern Illinois,Andre Brown,2003
lb,"Smiths, Alabama",Smiths Station,78,212,4.5,3,,25,Notre Dame,Mitchell Thomas,2003
k,"Dublin, Ohio",Coffman,78,195,4.8,3,,25,Pittsburgh,Adam Graessle,2003
qb,"Philadelphia, Pennsylvania",William Penn Charter,78,200,4.9,3,,25,Boston College,Matt Ryan,2003
wr,"LaGrange, Georgia","",65,175,4.4,3,,25,Kentucky,Emmanual Harrell,2003
ol,"Brenham, Texas","",78,340,5.3,3,,25,Arkansas,Duston Moore,2003
db,"LaGrange, Georgia",La Grange,65,160,4.5,3,,25,Mississippi State,Adrian Griffin,2003
rb,"Orange, California",Orange,78,190,4.4,3,,25,Washington,Durrell Moss,2003
de,"Houston, Texas",J Frank Dobie,78,235,4.7,3,,25,Arizona,Lionel Dotson,2003
te,"Edmonds, Washington",Woodway,78,260,4.9,3,,25,Washington,Casey Tyler,2003
ath,"Brea, California",Brea Olinda,78,236,4.6,3,,,Stanford,Evan Moore,2003
db,"Wilmington, California",Banning,78,190,4.5,3,,25,Oregon,A.J. Tuitele,2003
rb,"Covington, Tennessee","",65,170,4.4,2,,25,Tennessee,Antonio Gaines,2003
dt,"Anaheim, California",Western High,78,295,5.0,3,,25,USC,Fili Moala,2003
qb,"Camden, South Carolina","",78,170,4.7,3,,26,Iowa,Eric McCollom,2003
dt,"River Ridge, Louisiana",John Curtis,78,283,4.7,3,,26,USC,Ryan Watson,2003
de,"Houston, Texas",Cypress Springs,78,250,4.5,3,,26,Missouri,Emmanuel Phillips,2003
te,"Lebanon, Oregon",Lebanon,78,232,4.5,3,,26,Oregon State,Zach Hagemeister,2003
wr,"Lexington, Kentucky",Lexington Catholic HS,78,170,4.4,3,,26,Kentucky,John Logan,2003
lb,"Fort Smith, Arkansas",Southside,78,228,4.6,3,,26,Arkansas,Derek Moore,2003
ath,"Houston, Texas",Forest Brook,65,181,4.3,3,,,Arkansas,Willie Hordge,2003
db,"Virginia Beach, Virginia",Floyd E. Kellam,78,190,4.4,3,,26,Virginia,Robbie Catterton,2003
db,"Ocean, New Jersey",Ocean Township,65,173,4.5,3,,26,Rutgers,Charles Timbers,2003
lb,"Indianapolis, Indiana",Pike,78,215,4.6,3,,26,Purdue,Stanford Keglar,2003
qb,"Hyattsville, Maryland",DeMatha,78,200,4.7,3,,26,Maryland,Ryan Mitch,2003
k,"Broomfield, Colorado","",78,175,4.5,3,,26,Colorado,Kevin Eberhart,2003
ol,"Spring Branch, Texas",Smithson Valley,78,323,5.0,3,,26,Texas A&M,Corey Clark,2003
de,"Pensacola, Florida",Catholic,78,230,4.6,3,,26,Tulane,Billy Harrison,2003
rb,"Norcross, Georgia",Greater Atlanta Christian,65,193,4.5,3,,26,Wake Forest,Micah Andrews,2003
ol,"Webb City, Missouri","",78,275,5.0,3,,26,Missouri,Adam Spieker,2003
lb,"East Cleveland, Ohio",Shaw,78,236,4.6,3,,27,Ohio State,Reggie Smith,2003
qb,"Leander, Texas","",78,205,4.6,3,,27,Georgia Tech,Al Pena,2003
wr,"Denver, Colorado",Mullen,65,180,4.4,3,,27,Colorado,Stephone Robinson,2003
db,"Hoover, Alabama","",65,180,4.4,3,,27,Notre Dame,Labrose Hedgemon,2003
te,"New Berlin, Wisconsin",Eisenhower,78,275,5.0,3,,27,Wisconsin,Danny Kaye,2003
db,"Fairfax, Virginia",Robinson,78,190,4.5,3,,27,Notre Dame,Chase Anastasio,2003
ol,"Lilburn, Georgia",Parkview,78,275,4.9,3,,27,Florida State,David Overmyer,2003
de,"New Castle, Pennsylvania","",78,260,4.8,3,,27,Virginia,Allen Billyk,2003
ol,"West Springfield, Virginia","",78,330,5.3,3,,27,Virginia,Marshall Ausberry,2003
qb,"Mount Vernon, Texas",Mount Vernon,78,215,4.7,3,,27,Southern Methodist,Ricky Joe Meeks,2003
k,"Brentwood, Tennessee",Brentwood Academy,78,170,,3,,27,Auburn,John Vaughn,2003
dt,"River Ridge, Louisiana",John Curtis,78,280,4.9,3,,27,LSU,Jarrod Carter,2003
ath,"Commerce City, Colorado",Adams City,78,185,4.4,3,,,New Mexico,Lenny Miles,2003
de,"Champaign, Illinois",Centennial,78,235,,3,,27,Illinois,Jay Ramshaw,2003
lb,"Tampa, Florida",Hillsborough,78,210,4.6,3,,27,South Florida,Ronnie McCullough,2003
lb,"Opelika, Alabama","",78,218,4.5,3,,28,Auburn,Montavian Collier,2003
lb,"Miami, Florida",Killian,65,215,4.6,3,,28,North Carolina State,Stephen Tulloch,2003
wr,"Orlando, Florida",Edgewater,78,185,4.5,3,,28,UCF,Mike Walker,2003
k,"Knoxville, Tennessee",Bearden,78,185,,3,,28,Tennessee,Britton Colquitt,2003
qb,"Seagoville, Texas",Bishop Lynch,78,220,4.6,3,,28,Southern Methodist,Chris Phillips,2003
ol,"Hope Mills, North Carolina",South View,78,260,5.1,3,,28,North Carolina,Kyndraus Guy,2003
db,"Mars, Pennsylvania","",78,170,4.4,3,,28,Boston College,Brad Mueller,2003
rb,"Syracuse, New York",Corcoran,78,215,4.5,3,,28,Boston College,Jo-Lonn Dunbar,2003
ath,"Henderson, North Carolina",S. Vance,78,185,4.6,3,,,North Carolina State,Chris Hawkins,2003
db,"Alexander City, Alabama",Benjamin Russell,78,180,4.5,3,,28,Auburn,Eric Brock,2003
dt,"Cartersville, Georgia",Cartersville,78,270,4.9,3,,28,Florida State,Andre Fluellen,2003
de,"Fort Worth, Texas",All-Saints Episcopal,78,220,4.7,3,,28,Arizona,Ryan Kilpatrick,2003
de,"Columbus, Mississippi","",78,214,4.7,3,,28,Mississippi,Viciente DeLoach,2003
ol,"Oceanside, California",Oceanside,78,285,5.2,3,,28,Washington State,Bobby Byrd,2003
te,"St. Joseph, Missouri",Benton,78,205,4.7,3,,28,Missouri,Martin Rucker,2003
qb,"Weston, Missouri",West Platte,78,195,4.6,3,,28,Kansas,Adam Barmann,2003
de,"Wendell, North Carolina",East Wake,78,245,4.8,3,,29,North Carolina,Terry Hunter,2003
qb,"Milton, Florida","",78,185,4.7,3,,29,Wake Forest,Bruce Hall,2003
ath,"Heflin, Alabama",Cleburne County,65,175,4.4,3,,,Alabama,Tyrone Prothro,2003
db,"Warren, Ohio",Harding,65,175,4.5,3,,29,Pittsburgh,Mike Phillips,2003
dt,"Little Rock, Arkansas",Mills,78,285,4.9,3,,29,Arkansas,Marcus Harrison,2003
ol,"Pompano Beach, Florida",Blanche Ely,78,309,5.1,3,,29,Miami (FL),Cyrim Wimbs,2003
lb,"Kent, Washington",Kentwood,78,210,4.5,3,,29,Washington,Tahj Bomar,2003
wr,"Massillon, Ohio",Washington,78,190,4.5,3,,29,Ohio State,Devin Jordan,2003
db,"Southington, Connecticut","",78,185,4.4,3,,29,Boston College,Ryan Glasper,2003
qb,"Tallahassee, Florida",North Florida Christian,78,193,4.6,3,,29,North Carolina,Roger Heinz,2003
k,"Athens, Tennessee",McMinn County,78,215,,3,,29,Georgia,Andy Bailey,2003
te,"Dalton, Georgia","",78,225,4.6,3,,29,Auburn,Cole Bennett,2003
de,"Roswell, Georgia","",78,220,4.6,3,,29,Stanford,Emmanuel Awofadeju,2003
lb,"Tuscaloosa, Alabama",Tuscaloosa County,78,205,4.5,3,,29,Alabama,Terrence Jones,2003
rb,"Tampa, Florida",Jesuit,65,205,4.4,3,,29,Duke,Aaron Fryer,2003
ol,"Peoria, Arizona",Centennial,78,285,5.0,3,,29,Stanford,Mikal Brewer,2003
ol,"Houston, Texas",Westbury,78,295,5.3,3,,30,Colorado,Edwin Harrison,2003
ath,"Bunkie, Louisiana",Bunkie,78,200,4.5,3,,,Louisiana-Lafayette,Jordan Jackson,2003
qb,"Liberty, Missouri","",78,185,4.8,3,,30,Purdue,Scott Carroll,2003
db,"Breaux Bridge, Louisiana",Breaux Bridge,78,195,4.5,3,,30,LSU,Jessie Daniels,2003
db,"Port Barre, Louisiana",Port Barre,65,175,4.4,3,,30,LSU,Daniel Francis,2003
te,"Lewisville, Texas","",78,255,4.8,3,,30,Oklahoma State,Tremayne Standberry,2003
dt,"Odessa, Texas",Permian,78,285,4.9,3,,30,Texas A&M,Tate Pittman,2003
lb,"Long Beach, California",Poly,78,240,4.6,3,,30,Arizona State,Mark Washington,2003
lb,"Camden, New Jersey",Wilson,78,210,4.6,3,,30,Tulane,Preston Brown,2003
de,"Phillipsburg, New Jersey","",78,230,4.8,3,,30,Syracuse,Kevin Osifchin,2003
de,"Mendota Heights, Minnesota",St. Thomas Academy,78,240,4.8,3,,30,Duke,Christopher Moore,2003
k,"West Branch, Iowa","",65,175,,3,,30,Iowa State,Josh Griebahn,2003
ol,"Provo, Utah",Timpview,78,305,5.3,3,,30,Brigham Young,Dallas Reynolds,2003
wr,"Los Angeles, California",Loyola,78,175,4.4,3,,30,Washington,Quintin Daniels,2003
ol,"Clermont, Florida",South Lake,78,327,5.3,3,,31,Florida,Carlton Medder,2003
rb,"Washington, Pennsylvania","",78,200,4.4,3,,31,Notre Dame,Travis Thomas,2003
qb,"Russellville, Arkansas","",78,187,4.7,3,,31,Arkansas,Landon Leach,2003
ol,"Chippewa Township, Michigan",Valley,78,270,4.9,3,,31,Purdue,Nick Fincher,2003
lb,"Austin, Texas",LBJ,78,205,4.6,3,,31,Southern Methodist,Avery Cleveland,2003
db,"Wichita, Kansas",South East High,78,170,4.5,3,,31,Kansas,John Randle,2003
te,"Lyndhurst, Ohio",Brush,78,235,4.6,3,,31,Ohio State,Marcel Frost,2003
ath,"Highland Home, Alabama",Highland Home,78,180,4.5,3,,,Alabama,D.J. Chambers,2003
db,"Atlanta, Georgia",Washington,78,190,4.5,3,,31,Georgia Tech,Avery Roberson,2003
dt,"Tulsa, Oklahoma",Union,78,270,4.9,3,,31,New Mexico State,Jared Naylor,2003
de,"Piscataway, New Jersey","",78,222,4.8,3,,31,Maryland,Omar Savage,2003
de,"Youngstown, Ohio",Chaney,78,255,4.8,3,,31,West Virginia,Keilen Dykes,2003
wr,"Dublin, Ohio",Coffman,78,190,4.5,3,,31,Notre Dame,Chinedum Ndukwe,2003
qb,"Stephenville, Texas","",78,215,4.6,3,,31,Houston,Kevin Kolb,2003
k,"Bellevue, Nebraska",Bellevue East,78,195,5.2,3,,32,Washington,Sean Douglas,2003
db,"Mesquite, Texas",North Mesquite,78,200,4.5,3,,32,Colorado,Dominique Brooks,2003
qb,"Morris, Illinois","",78,190,4.4,3,,32,Bowling Green,Benjy Kennedy,2003
de,"Cleveland, Ohio",Glenville Academic Campus,78,240,4.7,3,,32,Pittsburgh,Michael Hearns,2003
lb,"Plantation, Florida","",78,230,4.5,3,,32,Pittsburgh,H.B. Blades,2003
db,"Austin, Texas",LBJ,65,175,4.5,3,,32,Arkansas,Chris Houston,2003
ath,"Arlington, Texas","",78,208,4.7,3,,,Oklahoma,Joe Jon Finley,2003
dt,"Washington, District of Columbia",St. John's College High,78,265,4.9,3,,32,Maryland,Conrad Bolston,2003
de,"Miami, Florida",Miami Lakes,78,230,4.7,3,,32,East Carolina,Brandon Jones,2003
ol,"Chula Vista, California",Bonita Vista,78,290,5.0,3,,32,Washington State,Russell Foster,2003
te,"Danvers, Massachusetts",St. John's Prep,78,245,4.7,3,,32,Vanderbilt,Jonathan Loyte,2003
wr,"Maywood, Illinois",Proviso East,78,170,4.5,3,,32,Michigan State,Terry Love,2003
rb,"Lansing, Illinois",TF South,65,180,4.5,3,,32,Illinois,Pierre Thomas,2003
qb,"Johnson City, Texas","",78,205,4.7,3,,32,Arizona,Kris Heavner,2003
ol,"Eureka, Missouri",Eureka,78,280,,3,,32,Missouri,Marty Raab,2003
