position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Mt. Airy, Georgia",Habersham Central,78,169,4.4,4,5.9,15,Georgia,Tavarres King,2008
de,"Lexington, Texas",Lexington,78,235,4.5,4,5.8,15,Texas A&M,Andrew Wolridge,2008
te,"Chandler, Arizona",Chandler,78,215,4.6,4,5.8,15,Oregon,Dion Jordan,2008
rb,"New Wilmington, Pennsylvania",Wilmington Area,65,185,4.4,4,5.8,15,Pittsburgh,Chris Burns,2008
ath,"DeSoto, Texas",DeSoto,65,180,4.4,4,5.9,15,Florida,Adrian Bushell,2008
ol,"Fort Washington, Maryland",Friendly,78,278,5.1,3,5.6,15,Massachusetts,Quinton Sales,2008
db,"Wichita Falls, Texas",Rider,78,180,4.6,4,5.8,15,Oklahoma State,Markelle Martin,2008
qb,"Miami, Florida",Booker T. Washington,78,187,4.6,3,5.6,15,Middle Tennessee State,Sancho McDonald,2008
k,"Westwood, Massachusetts",Xaverian Brothers,78,205,4.6,2,5.4,15,Duke,Paul Asack,2008
lb,"Laurinburg, North Carolina",Scotland County,78,205,4.6,4,5.9,15,North Carolina State,Terrell Manning,2008
dt,"Novi, Michigan",Detroit Catholic Central,78,278,4.9,4,5.8,16,Michigan,Mike Martin,2008
ath,"Los Angeles, California",Dorsey,65,181,4.4,4,5.8,16,UCLA,Johnathan Franklin,2008
qb,"Winter Haven, Florida",Winter Haven,78,230,4.8,3,5.7,16,Rutgers,D.C. Jefferson,2008
lb,"Fork Union, Virginia",Fork Union Military Academy,78,215,4.4,4,5.9,16,Georgia,Marcus Dowtin,2008
ol,"Riverdale, Georgia",Riverdale,78,315,5.2,4,5.9,16,Georgia,Cordy Glenn,2008
lb,"Mandeville, Louisiana",Mandeville,78,215,4.6,4,5.8,16,Penn State,Michael Mauti,2008
wr,"Allen, Texas",Allen,78,209,4.5,4,5.9,16,Texas,Dan Buckner,2008
db,"Orlando, Florida",Boone,65,163,,4,5.8,16,Florida,Jeremy Brown,2008
qb,"Culver City, California",Culver City,78,183,4.7,3,5.6,16,Eastern Washington,Darius Banks,2008
rb,"Toccoa, Georgia",Stephens County,65,194,4.7,3,5.7,16,Tennessee,Tauren Poole,2008
de,"Naples, Florida",Golden Gate,78,225,4.8,3,5.6,16,Wisconsin,Anthony Mains,2008
ol,"Iowa City, Iowa",Iowa City,78,250,5.1,3,5.6,16,Iowa,James Ferentz,2008
db,"Denver, Colorado",Mullen,78,195,4.6,4,5.8,16,Texas,Nolan Brewster,2008
de,"Houston, Texas",Strake Jesuit,78,238,,4,5.8,16,Oklahoma,David King,2008
te,"Kansas City, Missouri",Pembroke Hill,78,230,4.7,4,5.8,16,California,Spencer Ladner,2008
ol,"Oakland, California",McClymonds,78,286,,4,5.8,16,Washington,Allen Carroll,2008
rb,"Newhall, California",Hart,78,180,4.5,3,5.7,16,Stanford,Delano Howell,2008
k,"Myrtle Beach, South Carolina",Myrtle Beach,78,190,4.7,2,5.4,16,Clemson,Spencer Benton,2008
rb,"Cincinnati, Ohio",St. Xavier,65,185,4.5,3,5.7,17,Louisville,Darius Ashley,2008
wr,"Los Angeles, California",Crenshaw,78,176,4.5,4,5.9,17,Arizona State,Kemonte Bateman,2008
ol,"Miami, Florida",Northwestern,78,270,4.7,4,5.9,17,Miami (FL),Benjamin Jones,2008
rb,"Mobile, Alabama",St. Paul's,65,206,4.5,3,5.7,17,Alabama,Ivan Matchett,2008
k,"Tulsa, Oklahoma",Union,78,190,,2,5.4,17,Oklahoma,Tress Way,2008
de,"La Puente, California",Bishop Amat,78,232,5.2,3,5.6,17,Arizona,Dominique Austin,2008
qb,"Sarasota, Florida",Sarasota,78,191,4.6,3,5.7,17,Tennessee,Casey Kelly,2008
de,"Mobile, Alabama",McGill Toolen,78,250,4.8,4,5.8,17,Alabama,Glenn Harbin,2008
db,"Greenbelt, Maryland",Eleanor Roosevelt,78,183,4.7,4,5.8,17,Boston College,Okechuckwu Okoroha,2008
dt,"Aldine, Texas",Eisenhower,78,300,,4,5.8,17,Texas A&M,Rod Davis,2008
qb,"Camden, Arkansas",Fairview,78,217,4.6,3,5.6,17,Arkansas,Jim Youngblood,2008
ath,"Flint, Michigan",Southwestern Academy,65,195,4.4,4,5.8,17,Alabama,Mark Ingram,2008
ol,"Baton Rouge, Louisiana",Parkview Baptist,78,285,5.4,4,5.8,17,LSU,Clay Spencer,2008
lb,"Washington, Pennsylvania",Trinity Senior,78,216,4.5,4,5.9,17,Penn State,Mike Yancich,2008
te,"Springfield, Pennsylvania",Cardinal O'Hara,78,235,4.7,3,5.7,17,Penn State,Mark Wedderburn,2008
lb,"Washington, Pennsylvania",Trinity Senior,78,225,4.6,4,5.8,17,Ohio State,Andrew Sweat,2008
db,"River Ridge, Louisiana",John Curtis,78,175,4.5,4,5.8,17,Alabama,Robby Green,2008
ol,"Long Beach, California",Poly,78,285,5.0,3,5.5,17,Fresno State,Douglas Spacht,2008
rb,"Southlake, Texas",Carroll,78,194,4.6,3,5.7,18,Texas,Tre Newton,2008
k,"Katy, Texas",Katy,78,185,4.8,2,5.4,18,South Carolina,Ryan Doerr,2008
ath,"Norcross, Georgia",Norcross,78,220,4.5,4,5.8,18,Alabama,Devonta Bolton,2008
db,"Corona, California",Santiago,65,179,4.5,4,5.8,18,UCLA,Anthony Dye,2008
de,"North Charleston, South Carolina",Fort Dorchester,78,245,4.6,4,5.8,18,North Carolina,Robert Quinn,2008
rb,"Frostproof, Florida",Frostproof,65,159,4.6,3,5.7,18,Georgia,Carlton Thomas,2008
dt,"Beaumont, Texas",Kelly,78,267,5.0,4,5.8,18,Texas,Kheeston Randall,2008
db,"Delray Beach, Florida",Atlantic,78,186,,4,5.8,18,LSU,Karnell Hatcher,2008
ol,"Austin, Texas",Austin,78,275,4.8,4,5.9,18,Texas,Mark Buchanan,2008
qb,"Trotwood, Ohio",Trotwood-Madison,78,175,4.7,3,5.5,18,Jackson State,Dominick Britt,2008
qb,"Wolfforth, Texas",Frenship,78,200,,3,5.7,18,Texas Tech,Seth Doege,2008
lb,"Princeton Junction, New Jersey",West Windsor Plainsboro South,78,225,4.7,4,5.9,18,Michigan,J.B. Fitzgerald,2008
ol,"Harlan, Iowa",Harlan,78,302,5.2,4,5.8,18,Missouri,Dan Hoch,2008
te,"San Jose, California",Archbishop Mitty,78,250,4.7,3,5.7,18,California,Anthony Miller,2008
de,"Marrero, Louisiana",John Ehret,78,220,4.6,3,5.6,18,Louisiana Tech,Eric Harper,2008
wr,"Tallahassee, Florida",North Florida Christian,78,185,4.6,4,5.9,18,Alabama,Melvin Ray,2008
lb,"Greenwich, Connecticut",Greenwich High School,78,215,4.6,4,5.8,18,Princeton,Jonathan Meyers,2008
ol,"Dublin, Georgia",Dublin,78,289,5.1,3,5.5,18,Georgia Tech,Nick McRae,2008
de,"Novi, Michigan","",78,265,4.6,3,5.7,19,Michigan State,Tyler Hoover,2008
ath,"Altoona, Pennsylvania",Altoona,78,180,4.4,4,5.8,19,Florida State,A.J. Alexander,2008
rb,"Daphne, Alabama",Daphne,65,180,4.4,3,5.7,19,Auburn,Reggie Hunt,2008
dt,"West Palm Beach, Florida",Palm Beach Lakes,78,271,,4,5.8,19,Miami (FL),Jeremy Lewis,2008
qb,"Dublin, Ohio",Coffman,78,210,4.8,3,5.7,19,Louisville,Zack Stoudt,2008
lb,"Lake Balboa, California",Birmingham,78,226,4.7,3,5.7,19,UCLA,Donovan Carter,2008
db,"Terry, Mississippi",Terry,78,185,4.5,4,5.8,19,Mississippi State,Rashun Dixon,2008
lb,"Norcross, Georgia",Greater Atlanta Christian,78,204,4.5,4,5.8,19,Georgia,Christian Robinson,2008
de,"College Park, Georgia",Banneker,78,213,4.7,3,5.6,19,Tennessee,Steven Fowlkes,2008
ol,"Louisville, Kentucky",Trinity,78,253,,3,5.5,19,Florida,Sam Robey,2008
ol,"Chamblee, Georgia",Chamblee,78,298,5.3,4,5.8,19,Georgia Tech,Omoregie Uzzi,2008
te,"Omaha, Nebraska",Westside,78,226,4.8,3,5.7,19,Kansas,Tim Biere,2008
qb,"San Antonio, Texas",San Antonio Lee,78,184,4.5,3,5.5,19,Iowa State,Jerome Tiller,2008
db,"Miami, Florida",Dr. Krop,78,172,4.4,4,5.8,19,Ohio State,Travis Howard,2008
ol,"Owings Mills, Maryland",McDonogh,78,270,,4,5.8,19,Notre Dame,Lane Clelland,2008
wr,"Forestville, Maryland",Forestville High,78,187,4.6,4,5.9,19,Maryland,Kevin Dorsey,2008
k,"Mooresville, Indiana",Mooresville,65,195,4.9,2,5.4,19,Iowa,Trent Mossbrucker,2008
lb,"Absecon, New Jersey",Holy Spirit,78,215,4.5,4,5.8,20,Michigan,Marcus Witherspoon,2008
rb,"Mobile, Alabama",Davidson,65,205,4.5,3,5.7,20,Alabama,Jermaine Preyear,2008
db,"Waco, Texas",Waco,78,170,4.6,4,5.8,20,Oklahoma State,Victor Johnson,2008
ol,"Manasquan, New Jersey",Manasquan,78,288,5.4,4,5.8,20,Rutgers,Art Forst,2008
dt,"Central Islip, New York",St. Anthony's,78,255,4.9,4,5.8,20,Rutgers,Scott Vallone,2008
de,"Crescent City, Florida",Crescent City,78,198,4.6,3,5.6,20,Florida State,Toshmon Stevens,2008
wr,"Corsicana, Texas",Corsicana,78,180,4.5,4,5.9,20,Florida,Omarius Hines,2008
rb,"Los Angeles, California",Venice,65,180,4.5,3,5.7,20,USC,Curtis McNeal,2008
ol,"Ona, West Virginia",Cabell Midland,78,249,4.7,3,5.5,20,Purdue,Andrew Brewer,2008
te,"Wayne, New Jersey",Valley,78,230,4.7,3,5.7,20,Boston College,Chris Pantale,2008
qb,"Ponte Vedra Beach, Florida",Nease,78,180,,3,5.5,20,Wake Forest,Ted Stachitas,2008
qb,"Santa Monica, California",Santa Monica,78,194,4.7,3,5.6,20,Oregon State,Ryan Katz,2008
db,"Forestville, Maryland",Bishop McNamara,78,175,4.4,4,5.8,20,Maryland,Cameron Chism,2008
lb,"Orangeburg, South Carolina",Orangeburg Wilkinson,78,220,,3,5.7,20,North Carolina State,Sterling Lucas,2008
ath,"Stratford, Connecticut",Stratford,78,195,4.5,4,5.8,20,Virginia,Torrey Mack,2008
ol,"Wilmette, Illinois",Loyola Academy,78,263,,3,5.7,20,Northwestern,Brian Mulroe,2008
k,"San Diego, California",Cathedral Catholic,78,170,,2,5.4,20,San Diego State,Brian Stahovich,2008
de,"Birmingham, Alabama",Woodlawn,78,260,4.7,3,5.7,20,Alabama,Undra Billingsley,2008
lb,"Youngstown, Ohio",Cardinal Mooney,78,205,4.5,4,5.8,21,Michigan,Taylor Hill,2008
lb,"Colonia, New Jersey",Colonia,78,263,4.7,3,5.7,21,Rutgers,Eric LeGrand,2008
dt,"Tampa, Florida",Hillsborough,78,268,4.9,4,5.8,21,Florida State,Moses McCray,2008
rb,"Las Vegas, Nevada",Bishop Gorman,65,183,4.5,3,5.7,21,Arizona,Keola Antolin,2008
de,"San Marcos, California",Mission Hills,78,238,5.3,3,5.7,21,Arizona State,Jamaar Jarrett,2008
db,"Port Arthur, Texas",Port Arthur Memorial,78,190,4.5,4,5.8,21,Nebraska,David Whitmore,2008
db,"Madison, Florida",Madison,65,184,4.6,4,5.8,21,Florida State,Travis Arnold,2008
ath,"Baton Rouge, Louisiana",Desire Street Academy,78,195,,4,5.8,21,LSU,Deangelo Peterson,2008
de,"Waxahachie, Texas",Waxahachie,78,211,4.8,3,5.6,21,Baylor,Gary Mason,2008
rb,"San Antonio, Texas",Madison,65,185,4.4,3,5.7,21,Mississippi,Devin Thomas,2008
wr,"Lakeland, Florida",Kathleen,78,185,4.5,4,5.9,21,Florida,T.J. Lawrence,2008
k,"Florence, South Carolina",West Florence,78,239,5.0,2,5.4,21,Virginia,Jimmy Howell,2008
te,"Phoenix, Arizona",Desert Vista,78,231,4.7,3,5.7,21,Arizona State,Steven Figueroa,2008
qb,"Loveland, Colorado",Loveland,78,202,4.7,3,5.6,21,Kansas State,Collin Klein,2008
ol,"Concord, North Carolina",Robinson,78,259,5.1,4,5.8,21,North Carolina State,R.J. Mattes,2008
ol,"Wilmington, North Carolina",Hoggard,78,287,5.1,3,5.7,21,North Carolina,Jonathan Cooper,2008
qb,"Newport News, Virginia",Gloucester,78,195,4.7,3,5.5,21,Old Dominion,Tommy Reamon Jr.,2008
rb,"Las Vegas, Nevada",Desert Pines,65,201,4.7,3,5.7,22,Nevada,Michael Ball,2008
db,"Lufkin, Texas",Lufkin,78,190,,3,5.7,22,Louisiana Tech,Darrius Terry,2008
qb,"Garland, Texas",South Garland,78,167,4.6,3,5.5,22,Baylor,Nick Florence,2008
qb,"Ada, Ohio",Ada,78,180,4.8,3,5.6,22,Miami (OH),Zac Dysert,2008
ol,"Cypress, Texas",Cy-Fair,78,288,4.9,3,5.7,22,Texas A&M,Chris Lathrop,2008
de,"Mobile, Alabama",Blount,78,230,4.7,3,5.6,22,Tennessee,Willie Bohannon,2008
k,"Taylors, South Carolina",Eastside High School,65,155,,2,5.4,22,Vanderbilt,Ryan Fowler,2008
dt,"Louisville, Kentucky",Pleasure Ridge Park,78,300,5.1,4,5.8,22,Notre Dame,Brandon Newman,2008
wr,"Etiwanda, California",Etiwanda,78,177,4.5,4,5.9,22,California,Marvin Jones,2008
te,"Tuttle, Oklahoma",Tuttle,78,235,4.7,3,5.7,22,Oklahoma State,Cooper Bassett,2008
lb,"Olive Branch, Mississippi",Olive Branch,78,225,4.6,4,5.8,22,Tennessee,Marlon Walls,2008
de,"Cambridge, Massachusetts",Buckingham Browne & Nichols,78,260,5.1,3,5.7,22,Boston College,Nick Halloran,2008
db,"Matthews, North Carolina",Butler,78,177,4.5,4,5.8,22,Notre Dame,Robert Blanton,2008
rb,"Virginia Beach, Virginia",Salem,65,166,4.5,3,5.7,22,Minnesota,Kevin Whaley,2008
ath,"Brentwood, Tennessee",Brentwood Academy,78,201,4.4,4,5.8,22,Alabama,Chris Jordan,2008
ol,"Miami, Florida",Columbus,78,270,5.2,4,5.8,22,Boston College,Mike Goodman,2008
lb,"Newhall, California",Hart,78,228,4.7,3,5.7,22,UCLA,Patrick Larimore,2008
db,"Foley, Alabama",Foley,78,205,4.6,4,5.8,23,Alabama,Robert Lester,2008
de,"Antioch, Tennessee",Antioch,78,220,4.8,3,5.6,23,North Carolina,Michael McAdoo,2008
de,"Highland Springs, Virginia",Highland Springs,78,285,4.9,3,5.7,23,Virginia Tech,Antoine Hopkins,2008
rb,"Riverview, Florida",Riverview,65,170,4.6,3,5.7,23,Central Michigan,Jahleel Addae,2008
wr,"Hyattsville, Maryland",DeMatha,78,215,,4,5.9,23,Maryland,Kenny Tate,2008
lb,"Detroit, Michigan",Country Day,78,224,4.6,4,5.8,23,Michigan,Kenny Demens,2008
ath,"Destrehan, Louisiana",Destrehan,65,186,4.5,4,5.8,23,Arkansas,Jerico Nelson,2008
ol,"Lemont, Illinois",Lemont,78,316,5.4,4,5.8,23,Illinois,Graham Pocic,2008
te,"McPherson, Kansas",Mcpherson,78,230,4.8,3,5.7,23,Kansas,Tanner Hawkinson,2008
ol,"North Richland Hills, Texas",Richland,78,320,5.2,3,5.7,23,Texas Tech,Deveric Gallington,2008
lb,"Bakersfield, California",Centennial,78,245,4.7,3,5.7,23,Arizona,Zander Fabbri,2008
qb,"Tahlequah, Oklahoma",Sequoyah,78,185,4.7,3,5.6,23,Mississippi,Nathan Stanley,2008
rb,"Everett, Massachusetts",Everett,65,185,,3,5.7,23,Boston College,Isaac Johnson,2008
qb,"Burien, Washington",Evergreen High School,78,190,4.7,3,5.5,23,Washington,Luther Leonard,2008
k,"Columbus, Mississippi",Heritage Academy,78,175,,2,5.4,24,Mississippi State,Baker Swedenburg,2008
qb,"Salisbury, Maryland",Wicomico High,78,197,4.7,3,5.5,24,Rutgers,Wayne Warren,2008
de,"Beaumont, Texas",Westbrook,78,230,,3,5.7,24,Texas A&M,Blake Chavis,2008
wr,"Detroit, Michigan",Southeastern,78,207,4.4,4,5.9,24,Michigan State,Fred Smith,2008
qb,"Pittsburgh, Pennsylvania",Central Catholic,78,200,4.7,3,5.6,24,Pittsburgh,Tino Sunseri,2008
db,"Dallas, Texas",Skyline,78,190,4.5,4,5.8,24,Minnesota,Keanon Cooper,2008
lb,"Mt. Airy, Georgia",Habersham Central,78,210,4.6,3,5.7,24,Oklahoma,Daniel Franklin,2008
ath,"Churchville, New York",Churchville-Chili,65,195,4.5,4,5.8,24,Syracuse,Averin Collier,2008
rb,"Jonesboro, Georgia",Mount Zion,65,182,4.6,3,5.7,24,Marshall,Martin Ward,2008
db,"Union City, California",James Logan,65,160,,3,5.7,24,Fresno State,Rashad Evans,2008
de,"Fort Lauderdale, Florida",Cardinal Gibbons,78,212,4.6,3,5.6,24,Georgia,Jeremy Longo,2008
ol,"Wauseon, Ohio",Wauseon,78,280,5.2,4,5.8,24,Michigan,Elliott Mealer,2008
dt,"Fairfield, Connecticut",Fairfield College Prep School,78,279,5.0,4,5.8,24,Maryland,Masengo Kabongo,2008
lb,"Loris, South Carolina",Loris,78,203,4.5,4,5.8,24,Clemson,Jonathan Willard,2008
rb,"Suwanee, Georgia",Peachtree Ridge,65,184,4.6,3,5.6,24,UCF,Brandon Davis,2008
te,"South Jordan, Utah",Bingham,78,227,4.8,3,5.7,24,Brigham Young,Austin Holt,2008
dt,"Orem, Utah",Timpanogos,78,264,5.0,4,5.8,25,Utah,David Kruger,2008
db,"Rochelle, Georgia",Wilcox County,65,185,4.4,3,5.7,25,Nebraska,Alfonzo Dennard,2008
lb,"Bainbridge, Georgia",Bainbridge,78,206,4.5,4,5.8,25,Georgia,Nick Williams,2008
ath,"Ellenwood, Georgia",Cedar Grove,65,185,4.4,4,5.8,25,Georgia,Xavier Avery,2008
wr,"Christchurch, Virginia",Christchurch School,78,186,4.4,4,5.8,25,Notre Dame,Deion Walker,2008
te,"Ames, Iowa",Ames Senior,78,217,,3,5.7,25,Nebraska,Ben Cotton,2008
db,"Fairburn, Georgia",Creekside,78,200,4.4,3,5.7,25,Florida State,Terrance Parks,2008
ol,"Brush Prairie, Washington",Hockinson,78,289,5.0,4,5.8,25,Oregon,Nick Cody,2008
rb,"Galena Park, Texas",Galena Park,65,170,,3,5.6,25,Missouri,Gahn McGaffie,2008
de,"Bakersfield, California",Liberty Union,78,240,4.7,3,5.5,25,Fresno State,Matt Akers,2008
qb,"Fresno, California",Washington Union,65,189,4.4,3,5.5,25,Fresno State,Ebahn Feathers,2008
qb,"Encino, California",Crespi,78,185,,3,5.6,25,UCLA,Kevin Prince,2008
lb,"Mobile, Alabama",Murphy,78,220,4.7,3,5.7,25,Troy,Jacoby Thomas,2008
ol,"Mission Viejo, California",Mission Viejo,78,280,4.9,3,5.7,25,UCLA,Jeff Baca,2008
de,"Parkston, South Dakota","",78,250,4.8,3,5.7,25,Iowa,Riley Reiff,2008
lb,"Corona, California",Centennial,78,226,4.4,3,5.7,26,Arizona State,Brandon Magee,2008
ath,"Gilmer, Texas",Gilmer,78,179,,4,5.8,26,Oklahoma,Lamar Harris,2008
rb,"Rosenberg, Texas",Lamar Consolidated,65,180,4.6,3,5.6,26,Oregon State,Jacquizz Rodgers,2008
de,"Dallas, Texas",South Oak Cliff,78,220,,3,5.5,26,Missouri,Jacquies Smith,2008
ol,"Miami, Florida",Monsignor Pace,78,267,5.1,4,5.8,26,LSU,Greg Shaw,2008
ol,"Lake Worth, Florida",Lake Worth,78,309,5.4,3,5.7,26,Wake Forest,Joe Looney,2008
rb,"Columbus, Ohio",Eastmoor,65,184,4.4,3,5.7,26,Cincinnati,Isaiah Pead,2008
te,"Monroe, Louisiana",Ouachita,78,222,4.7,3,5.7,26,LSU,Tyler Edwards,2008
db,"Suwanee, Georgia",Peachtree Ridge,78,186,4.6,3,5.7,26,LSU,Derrick Bryant,2008
qb,"Matthews, North Carolina",Butler,78,192,4.6,3,5.6,26,Illinois,Jacob Charest,2008
dt,"Washington, District of Columbia",Dunbar,78,278,5.1,4,5.8,26,Illinois,Reggie Ellis,2008
wr,"Chesapeake, Virginia",Oscar Smith,78,200,4.6,4,5.8,26,Maryland,Kerry Boykins,2008
db,"Pittsburgh, Pennsylvania",Brashear,78,158,4.5,3,5.7,26,Toledo,Jermaine Robinson,2008
de,"Richland, New Jersey",St. Augustine,78,255,4.6,3,5.7,26,Penn State,Jack Crawford,2008
lb,"McDonough, Georgia",Union Grove,78,211,4.9,3,5.7,26,Georgia Tech,Steven Sylvester,2008
qb,"Carson, California",Carson,78,242,4.7,3,5.5,27,Washington,Dominique Blackman,2008
de,"Ridgeland, Mississippi",Ridgeland,78,225,4.9,3,5.5,27,Mississippi State,Trevor Stigers,2008
db,"Lauderdale Lakes, Florida",Boyd Anderson,78,171,4.5,3,5.7,27,Miami (FL),Joe Wylie,2008
wr,"Culver City, California",Culver City,78,183,4.5,4,5.8,27,UCLA,Antwon Moutra,2008
ath,"Smithfield, Virginia",Smithfield,78,190,4.5,4,5.8,27,Virginia Tech,Dyrell Roberts,2008
rb,"Omaha, Nebraska",Westside,78,210,4.5,3,5.7,27,Nebraska,Collins Okafor,2008
ol,"Ansonia, Connecticut",Ansonia,78,300,5.3,3,5.7,27,Connecticut,Erik Kuraczea,2008
lb,"Marietta, Georgia",Walton,78,210,4.7,3,5.7,27,Stanford,Chase Thomas,2008
te,"Johnstown, Pennsylvania",Bishop McCort,78,255,4.9,3,5.7,27,Pittsburgh,Mike Cruz,2008
de,"Raytown, Missouri",Raytown,78,235,4.7,3,5.7,27,Missouri,Aldon Smith,2008
dt,"Moss Point, Mississippi",Moss Point,78,260,4.8,3,5.7,27,Southern Miss,Willie Packer,2008
rb,"Chandler, Arizona",Hamilton,78,186,4.5,3,5.6,27,California,Covaughn DeBoskie,2008
db,"Jacksonville, Florida",Bartram Trail,65,169,4.4,3,5.7,27,Clemson,Xavier Brewer,2008
lb,"Shelby, North Carolina",Crest,78,222,4.6,3,5.7,27,North Carolina State,Dwayne Maddox,2008
ath,"Norco, Louisiana",Destrehan,65,170,4.4,4,5.8,28,Tulsa,Damaris Johnson,2008
wr,"Hallandale, Florida",Hallandale,78,151,,4,5.8,28,Florida,Frankie Hammond Jr.,2008
ol,"Russellville, Arkansas",Russellville,78,320,5.6,4,5.8,28,Arkansas,Matt Hall,2008
rb,"Champaign, Illinois",Centennial,78,220,,3,5.7,28,Illinois,Mikel LeShoure,2008
db,"Piscataway, New Jersey",Piscataway,65,176,4.5,3,5.7,28,Connecticut,Dwayne Gratz,2008
dt,"Birmingham, Alabama",Huffman,78,277,,3,5.7,28,Alabama,Marcel Dareus,2008
lb,"Springfield, Illinois",Sacred Heart Griffin,78,225,,3,5.6,28,Wisconsin,Leonard Hubbard,2008
db,"Detroit, Michigan",Southeastern,78,204,4.6,3,5.7,28,Michigan State,Charles Burrell,2008
ol,"Crestview, Florida",Crestview,78,293,5.2,3,5.7,28,Clemson,Matt Sanders,2008
te,"Madison, Ohio",Madison High School,78,219,4.9,3,5.6,28,Ohio State,Nic DiLillo,2008
de,"Akron, Ohio",Garfield High School,78,225,4.6,3,5.5,28,Illinois,Whitney Mercilus,2008
lb,"Roswell, Georgia",Roswell,78,201,4.6,3,5.7,28,North Carolina,Ebele Okakpu,2008
rb,"Houston, Texas",Cypress Falls,65,170,4.4,3,5.6,28,Rice,Shane Turner,2008
qb,"Summerville, South Carolina",Summerville,78,195,4.7,3,5.5,28,South Carolina,Reid McCollum,2008
qb,"Elysian Fields, Texas",Elysian Fields,78,191,4.7,3,5.5,29,UTEP,Tim Curry,2008
wr,"Oceanside, California",El Camino,78,202,4.4,4,5.8,29,UCLA,Nelson Rosario,2008
rb,"Belleville, Illinois",Althoff,65,209,4.4,3,5.7,29,Illinois,Jason Ford,2008
db,"Celina, Texas",Celina,78,177,4.5,3,5.7,29,Penn State,D'Anton Lynn,2008
de,"Pittsburgh, Pennsylvania",Central Catholic,78,225,4.6,3,5.5,29,Syracuse,Dan Vaughan,2008
rb,"Modesto, California",Central Catholic,65,202,,3,5.6,29,Washington State,Louis Bland,2008
lb,"Buford, Georgia",Buford,78,228,4.6,3,5.6,29,Florida,T.J. Pridemore,2008
dt,"Pahokee, Florida",Pahokee,78,300,5.1,3,5.7,29,Miami (FL),Micanor Regis,2008
ol,"Lake Orion, Michigan",Lake Orion,78,262,5.2,3,5.7,29,Michigan State,Ethan Ruhland,2008
lb,"Jacksonville, Florida",First Coast,78,220,4.6,3,5.7,29,South Carolina,Shaq Wilson,2008
de,"Uniontown, Pennsylvania",Laurel Highlands,78,257,4.7,3,5.6,29,Boston College,Kaleb Ramsey,2008
ol,"Chico, California",Pleasant Valley,78,250,,4,5.8,29,California,Tyler Rigsbee,2008
te,"Rossville, Georgia",Ridgeland,78,247,,3,5.6,29,Oklahoma State,Nigel Nicholas,2008
ath,"American Fork, Utah",American Fork,78,215,,4,5.8,29,Brigham Young,Jake Murphy,2008
rb,"Kissimmee, Florida",Osceola,65,185,4.5,3,5.7,30,Kansas State,Kwamaine Brown,2008
rb,"Torrance, California",West,65,170,4.4,3,5.6,30,USC,Brian Baucham,2008
wr,"Warren, Arkansas",Warren,65,180,4.4,4,5.8,30,Arkansas,Jarius Wright,2008
dt,"St. Petersburg, Florida",Northeast,78,290,4.8,3,5.7,30,Kansas State,Javonta Boyd,2008
ath,"Kissimmee, Florida",Osceola,78,169,4.5,4,5.8,30,Auburn,T'Sharvan Bell,2008
ol,"Houston, Texas",Yates,78,325,,3,5.7,30,Texas A&M,LeRoy Chevalier,2008
db,"Prichard, Alabama",Vigor,78,164,4.4,3,5.7,30,Southern Miss,Marcal Robinson,2008
db,"Lexington, Kentucky",Lexington Catholic,78,186,4.4,3,5.7,30,Kentucky,Winston Guy,2008
ol,"Neenah, Wisconsin",Neenah,78,285,,4,5.8,30,Wisconsin,Peter Konz,2008
lb,"Lakewood, Ohio",St. Edward,78,215,4.6,3,5.7,30,Illinois,Justin Staples,2008
de,"Wolfforth, Texas",Frenship,78,234,4.7,3,5.6,30,Texas Tech,Ryan Haliburton,2008
te,"Pittsburgh, Pennsylvania",Central Catholic,78,235,4.7,3,5.6,30,Northwestern,Quentin Williams,2008
lb,"Raleigh, North Carolina",Southeast Raleigh,78,208,,3,5.6,30,Maryland,Demetrius Hartsfield,2008
qb,"Tuscaloosa, Alabama",American Christian Academy,78,220,4.7,3,5.5,30,Alabama,Brad Smelley,2008
rb,"Kansas City, Missouri",Rockhurst,65,186,,3,5.7,31,Missouri,Drew Temple,2008
lb,"Kerrville, Texas",Tivy,78,215,4.5,3,5.7,31,LSU,Kyle Prater,2008
lb,"Missouri City, Texas",Elkins,78,225,4.7,3,5.6,31,Kansas State,Blake Slaughter,2008
ath,"Columbus, Georgia",Carver,78,212,4.5,4,5.8,31,Auburn,DeRon Furr,2008
wr,"Cleveland, Ohio",Glenville Academic Campus,78,200,4.5,4,5.8,31,Illinois,Cordale Scott,2008
dt,"Canton, Mississippi",Canton,78,273,4.8,3,5.7,31,Mississippi State,Josh Jackson,2008
db,"Charlotte, North Carolina",Independence,65,194,4.4,3,5.7,31,Georgia,Makiri Pugh,2008
db,"Mukilteo, Washington",Kamiak,65,185,4.5,3,5.7,31,Washington,Justin Glenn,2008
ol,"Meadville, Mississippi",Franklin County,78,285,,4,5.8,31,Southern Miss,Bo Tillman,2008
ol,"Greensboro, North Carolina",Northeast Guilford,78,261,5.0,3,5.7,31,Virginia Tech,Michael Via,2008
rb,"Giddings, Texas",Giddings,65,172,4.4,3,5.5,31,Texas,Brock Fitzhenry,2008
de,"Chatham, Virginia",Hargrave Military Academy,78,258,4.9,3,5.6,32,Virginia Tech,Leon Mackey,2008
