position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
k,"Wakarusa, Indiana",Northwood,65,185,,2,5.2,14,Notre Dame,Ryan Burkhart,2006
db,"West Monroe, Louisiana",West Monroe,78,208,4.7,4,5.8,15,LSU,Shomari Clemons,2006
rb,"Churchville, New York",Churchville-Chili,65,184,4.5,4,5.8,15,Pittsburgh,Kevin Collier,2006
de,"Bartow, Florida",Bartow High School,78,235,4.8,3,5.6,15,Miami (FL),Steven Wesley,2006
ath,"Los Angeles, California",Jordan,78,175,4.5,4,5.8,15,Nebraska,Rickey Thenarse,2006
te,"Charlotte, North Carolina",Vance,78,218,4.6,4,5.8,15,North Carolina,Vince Jacobs,2006
rb,"Meridian, Mississippi",Meridian,65,215,4.6,3,5.5,15,Mississippi,Derrick Davis,2006
dt,"San Diego, California",Point Loma,78,260,5.2,4,5.8,15,Miami (FL),Josh Holmes,2006
ol,"Nashville, Tennessee",Brentwood Academy,78,296,5.2,4,5.8,15,Auburn,Mike Berry,2006
de,"Glen Allen, Virginia",Deep Run,78,252,4.9,4,5.8,15,Virginia,Sean Gottschalk,2006
rb,"Garland, Texas",North Garland,65,180,4.4,3,5.6,15,Kansas,Donte Bean,2006
k,"Griffin, Georgia",Spalding,65,170,4.6,2,5.2,15,Vanderbilt,Brett Upson,2006
qb,"Bellaire, Ohio","",78,215,4.9,3,5.5,15,Ball State,Nate Davis,2006
wr,"Folkston, Georgia",Charlton County,78,180,4.6,4,5.9,15,Florida,Justin Williams,2006
ol,"Tampa, Florida",Berkeley Prep,78,310,5.1,4,5.8,15,Florida,Jim Barrie,2006
qb,"Flower Mound, Texas",Flower Mound,78,195,5.0,3,5.7,15,Tennessee,Nick Stephens,2006
ol,"Kenton, Ohio",Kenton,78,273,,3,5.5,15,Minnesota,D.J. Burris,2006
lb,"Gaithersburg, Maryland",Quince Orchard,78,205,4.5,4,5.8,15,Penn State,Bani Gbadyu,2006
db,"Sarasota, Florida",Booker,78,180,4.5,4,5.8,15,Alabama,Marquis Johnson,2006
lb,"Rome, Georgia",Rome,78,230,4.7,3,5.7,15,Notre Dame,Toryan Smith,2006
ath,"Dallas, Texas",Carter,78,190,4.5,4,5.8,16,Texas Tech,Michael Crabtree,2006
dt,"Oviedo, Florida","",78,310,5.2,4,5.8,16,Florida,Corey Hobbs,2006
qb,"Lexington, Kentucky",Lexington Catholic,78,193,4.9,3,5.6,16,North Carolina State,Justin Burke,2006
rb,"Chino, California",Chino,78,180,4.4,3,5.6,16,Utah,R.J. Stanford,2006
db,"Port Arthur, Texas",McAllen Memorial,78,180,4.5,4,5.8,16,Texas,Robert Joseph,2006
de,"Hattiesburg, Mississippi",Hattiesburg,78,225,4.6,3,5.6,16,Alabama,Milton Talbert,2006
rb,"Clovis, California",East,65,195,4.5,4,5.8,16,California,Tracy Slocum,2006
rb,"Norcross, Georgia",Norcross,78,235,4.6,3,5.5,16,Georgia,Fred Munzenmaier,2006
db,"Miami, Florida",Gulliver Prep,65,169,4.5,4,5.8,16,Florida State,Patrick Robinson,2006
te,"Crowley, Texas",North Crowley,78,248,5.1,4,5.8,16,Miami (FL),Jason Fox,2006
de,"Oakland, California",Bishop O'Dowd,78,255,4.9,4,5.8,16,Arizona,A.J. Simmons,2006
ol,"Omaha, Nebraska",Central High School,78,300,5.1,4,5.8,16,Nebraska,D.J. Jones,2006
qb,"Lake Travis, Texas",Lake Travis,78,180,4.7,3,5.5,16,Kansas,Todd Reesing,2006
lb,"Pittsburgh, Pennsylvania",Woodland Hills,78,217,4.7,3,5.7,16,Pittsburgh,Greg Webster,2006
lb,"Orlando, Florida",Dr. Phillips,78,215,4.5,4,5.8,16,Florida State,Recardo Wright,2006
ol,"Chicago, Illinois",Morgan Park,78,305,5.5,4,5.8,16,Tennessee,Ramone Johnson,2006
wr,"Brandon, Mississippi",Northwest Rankin,78,200,4.4,4,5.8,16,Alabama,Mike McCoy,2006
ol,"LaPlata, Maryland","",78,271,4.9,3,5.5,16,West Virginia,Eric Jobe,2006
te,"Tampa, Florida",Jefferson,78,245,4.7,4,5.8,17,Florida,Trent Pupello,2006
wr,"Sarasota, Florida",Booker,78,180,4.4,4,5.8,17,Miami (FL),Sam Shields,2006
de,"Waldorf, Maryland",Westlake,78,198,4.7,3,5.6,17,North Carolina,Darius Powell,2006
qb,"Pittsburgh, Pennsylvania",South Park,78,174,4.5,3,5.5,17,Michigan State,Conner Dixon,2006
rb,"Alexandria, Louisiana",Alexandria,65,192,4.5,4,5.8,17,Oklahoma,Chris Brown,2006
qb,"Boise, Idaho",Bishop Kelly,65,176,4.7,3,5.6,17,Colorado,Cody Hawkins,2006
de,"Muskogee, Oklahoma",Muskogee,78,250,4.7,4,5.8,17,Oklahoma State,Derek Burton,2006
dt,"Montgomery, Alabama",Trinity,78,262,4.9,4,5.8,17,Auburn,Bart Eddins,2006
rb,"Salina, Kansas",Central,65,173,4.5,3,5.6,17,Kansas,Jake Sharp,2006
db,"Aldine, Texas","",78,173,4.5,4,5.8,17,Oklahoma State,Terrance Anderson,2006
lb,"Houston, Texas",Jersey Village,78,210,,4,5.8,17,Oklahoma State,Patrick Lavine,2006
lb,"Lafayette, Louisiana",Acadiana,78,224,4.7,3,5.7,17,LSU,Jacob Cutrera,2006
ol,"Danville, California",Monte Vista,78,305,5.6,4,5.8,17,California,Mike Costanzo,2006
rb,"Orchard Lake, Michigan",St. Mary's,78,200,4.5,3,5.5,17,Ohio State,Aaron Gant,2006
ath,"Lewisville, Texas",Hebron,78,193,4.7,4,5.8,17,Arizona,Derke Robinson,2006
k,"Boise, Idaho",Timberline,65,185,,2,5.2,17,Boise State,David Lowery,2006
db,"Oxford, Mississippi",Lafayette,78,200,4.5,4,5.8,17,Alabama,Justin Woodall,2006
ol,"New Haven, Connecticut",Hyde School,78,272,4.8,4,5.8,17,Maryland,Bruce Campbell,2006
lb,"Tallahassee, Florida",Lincoln,78,210,4.5,4,5.8,18,Auburn,Craig Stevens,2006
db,"North Charleston, South Carolina",Fort Dorchester,78,185,4.4,4,5.8,18,Clemson,Byron Maxwell,2006
ol,"Klein, Texas",Klein Collins,78,285,5.4,4,5.8,18,LSU,Matt Allen,2006
te,"Memphis, Tennessee",Hamilton High School,78,217,4.8,3,5.6,18,Mississippi,Cecil Frison,2006
qb,"Valencia, California",Valencia High,78,175,5.0,3,5.6,18,Mississippi,Michael Herrick,2006
dt,"Murrysville, Pennsylvania",Franklin Regional,78,275,4.9,4,5.8,18,Pittsburgh,John Malecki,2006
de,"Westlake Village, California",Westlake,78,250,4.8,4,5.8,18,UCLA,Jeff Miller,2006
rb,"Antioch, Tennessee",Antioch,65,180,4.4,3,5.5,18,Oklahoma State,Preston Brown,2006
ol,"Walnut, California",Walnut,78,260,5.3,4,5.8,18,UCLA,Sean Sheller,2006
rb,"Tallahassee, Florida",Lincoln,65,235,4.7,3,5.5,14,Florida State,Seddrick Holloway,2006
ath,"Hampton, Virginia",Phoebus,78,180,4.4,4,5.8,18,Tennessee,Brent Vinson,2006
k,"West Springfield, Virginia",West Springfield,78,175,,2,5.2,18,North Carolina State,Josh Czajkowski,2006
te,"Kilgore, Texas","",78,245,4.8,3,5.7,18,Texas,Britt Mitchell,2006
qb,"Tallahassee, Florida",Godby,78,187,,3,5.5,18,Louisville,Emanuel Francis,2006
wr,"Hearne, Texas",Hearne,78,191,4.5,4,5.8,18,Texas,Montre Webber,2006
db,"Winnsboro, South Carolina",Fairfield Central,78,195,4.4,4,5.8,18,Clemson,Darius Gaither,2006
rb,"Pottstown, Pennsylvania",Pottsgrove,78,205,4.6,4,5.8,18,Penn State,Brent Carter,2006
lb,"Chandler, Arizona",Hamilton,78,230,4.7,3,5.7,18,Arizona State,Gerald Munns,2006
db,"Schertz, Texas",Clemens,78,195,4.4,3,5.7,19,Texas,James Henry,2006
ol,"Denver, Colorado",Mullen,78,258,5.0,4,5.8,19,California,Chris Guarnero,2006
de,"Carrollton, Texas",Creekview,78,243,4.7,4,5.8,19,Oklahoma,Jeremy Beal,2006
rb,"Meridian, Mississippi",Meridian,78,240,4.5,4,5.8,19,Mississippi,Cordera Eason,2006
qb,"Salt Lake City, Utah",Cottonwood Senior,78,200,5.1,3,5.6,19,Oklahoma State,Alex Cate,2006
db,"Mansfield, Texas",Mansfield Summit,78,180,4.4,4,5.8,19,Oklahoma,Jonathan Nelson,2006
lb,"Fort Pierce, Florida",St. Lucie West Centennial,78,209,4.5,4,5.8,19,Mississippi State,Chasman Davis,2006
qb,"Hilmar, California","",78,191,4.6,3,5.5,19,Oregon,Nathan Costa,2006
ol,"Pocahontas, Arkansas",Pocahontas,78,300,5.3,4,5.8,19,Arkansas,Jim Hart,2006
dt,"Louisville, Kentucky",DuPont Manual,78,289,5.4,4,5.8,19,Louisville,Aundre Henderson,2006
wr,"Marrero, Louisiana",John Ehret,78,195,4.4,4,5.8,19,LSU,Chris Mitchell,2006
de,"Waldorf, Maryland",Thomas Stone,78,222,4.8,3,5.6,19,Virginia Tech,Nekos Brown,2006
rb,"Warren, Ohio",Howland,65,190,,3,5.5,19,Wisconsin,Lance Smith,2006
ath,"Columbus, Ohio",Brookhaven,78,220,4.6,4,5.8,19,Illinois,Jeff Cumberland,2006
te,"Powell, Tennessee",Powell High School,78,245,4.9,3,5.7,19,Tennessee,Lee Smith,2006
lb,"Columbia, South Carolina",Richland Northeast,78,196,4.6,3,5.7,19,South Carolina,Rodney Paulk,2006
k,"Ocala, Florida",Forest High School,78,196,4.6,2,5.2,19,Tennessee,Daniel Lincoln,2006
wr,"Garland, Texas",South Garland,78,201,4.5,4,5.8,20,Texas,Phillip Payne,2006
lb,"Hattiesburg, Mississippi",Oak Grove,78,205,4.6,3,5.7,20,Auburn,Hendrick Leverette,2006
de,"Escondido, California",San Pascual,78,220,4.7,3,5.6,20,Colorado,Marquez Herrod,2006
de,"Kingsland, Georgia",Camden County,78,240,4.6,4,5.8,20,Florida State,Kevin McNeil,2006
lb,"Monroeville, Pennsylvania",Gateway,78,200,4.6,3,5.7,20,Pittsburgh,Dan Loheyde,2006
qb,"Crowley, Texas",North Crowley,78,183,4.6,3,5.5,20,Purdue,Jeff Panfil,2006
rb,"Greensboro, North Carolina",Page,65,180,4.4,3,5.5,20,Oregon,Remene Alston,2006
db,"Blue Ridge, Virginia",Blue Ridge,78,198,4.5,3,5.7,20,West Virginia,Greg Davis,2006
dt,"Harrisburg, Pennsylvania",Bishop McDevitt,78,324,5.3,4,5.8,20,Michigan,Jason Kates,2006
k,"Roseburg, Oregon",Roseburg Senior,78,185,,2,5.4,20,Oregon State,Kyle Loomis,2006
qb,"Baltimore, Maryland",Calvert Hall,78,211,4.7,3,5.6,20,Syracuse,Andrew Robinson,2006
te,"Gautier, Mississippi",Gautier,78,241,5.0,3,5.7,20,Vanderbilt,Jonathan Massey,2006
ol,"Clearwater, Florida",Central Catholic,78,317,5.3,4,5.8,20,South Carolina,Kevin Young,2006
ath,"Winston-Salem, North Carolina",Mt. Tabor,65,180,4.5,4,5.8,20,Virginia,O.C. Wardlow,2006
db,"Tallahassee, Florida",Godby,65,178,4.6,4,5.8,20,Alabama,Marcus Udell,2006
ol,"Cleveland, Ohio",Glenville Academic Campus,78,339,5.8,3,5.7,20,Ohio State,Bryant Browning,2006
dt,"Garland, Texas",Garland,78,275,4.8,4,5.8,21,Florida,Brandon Antwine,2006
lb,"West Covina, California",South Hills,65,220,4.7,3,5.7,21,UCLA,Tobi Umodu,2006
ath,"Sherman Oaks, California",Notre Dame,65,170,4.4,4,5.8,21,Arizona State,Rodney Glass,2006
wr,"Wadley, Alabama",Wadley,78,185,4.5,4,5.8,21,Auburn,Terrell Zachery,2006
db,"Plano, Texas",West,65,177,4.5,4,5.8,21,Texas A&M,Jordan Pugh,2006
de,"Oakland Park, Florida",Northeast,78,230,4.7,3,5.6,21,North Carolina State,Audi Augustin,2006
rb,"Carson, California",South Torrance,65,158,4.5,3,5.5,21,San Diego State,Davon Brown,2006
rb,"Venice, California",Venice,65,210,4.5,4,5.8,21,USC,Kenny Ashley,2006
qb,"Lawrenceville, New Jersey",Lawrence Senior,78,232,4.7,3,5.6,21,Penn State,Brett Brackett,2006
de,"Richmond, Virginia",Meadowbrook,78,249,4.9,4,5.8,21,Virginia Tech,John Graves,2006
lb,"Naperville, Illinois",Naperville North,78,223,4.7,3,5.6,21,Georgia Tech,Osahon Tongo,2006
k,"Englewood, Colorado",Cherry Creek,65,167,4.7,2,5.3,21,Wyoming,Aric Goodman,2006
qb,"Oxford, Mississippi",Oxford,78,211,4.5,3,5.5,21,Memphis,Matt Malouf,2006
te,"Cincinnati, Ohio",Glen Este,78,248,4.7,3,5.7,21,Louisville,Zachary Meagher,2006
ol,"Lumberton, North Carolina",Lumberton,78,260,5.0,4,5.8,21,South Carolina,Hutch Eckerson,2006
db,"West Palm Beach, Florida",Palm Beach Gardens,65,197,4.5,3,5.7,21,South Carolina,Emanuel Cook,2006
ol,"Miami, Florida",Killian,78,273,5.7,3,5.7,21,Georgia,Kevin Perez,2006
wr,"Bayonne, New Jersey",Bayonne,78,191,4.5,4,5.8,22,Rutgers,Kenny Britt,2006
te,"Greenwood, Indiana",Greenwood,78,220,4.7,3,5.7,22,Iowa,A.J. Edds,2006
db,"Harrisburg, Pennsylvania",Bishop McDevitt,65,157,4.5,4,5.8,22,Pittsburgh,Aaron Berry,2006
dt,"Tallahassee, Florida",Godby,78,290,5.2,4,5.8,22,Louisville,Kareem Crowell,2006
rb,"Baton Rouge, Louisiana",McKinley,65,171,4.4,3,5.5,22,UCLA,Jeremy McGee,2006
qb,"Cleveland, Ohio",Glenville Academic Campus,78,171,5.1,3,5.5,22,Iowa,Arvell Nelson,2006
ath,"Monroeville, Pennsylvania",Gateway,78,180,4.5,4,5.8,22,Pittsburgh,Aaron Smith,2006
ol,"Jenks, Oklahoma","",78,275,5.3,3,5.7,22,Oklahoma,Chase Beeler,2006
lb,"Lake Butler, Florida",Union County,78,218,4.7,3,5.7,22,Clemson,Kevin Alexander,2006
rb,"Terry, Mississippi",Terry,78,229,4.6,4,5.8,22,Mississippi State,Anthony Dixon,2006
qb,"Cypress, Texas",Cy Falls,78,223,4.7,3,5.5,22,Missouri,J.P. Tillman,2006
ol,"Amherst, New Hampshire",Souhegan,78,315,5.1,4,5.8,22,Boston College,Richard Lapham,2006
de,"Los Angeles, California",Dorsey,78,222,4.6,3,5.6,22,California,Keith Browner,2006
db,"Spring, Texas",Westfield,78,205,4.6,3,5.7,22,LSU,Danny McCray,2006
lb,"Stone Mountain, Georgia",Redan,78,185,4.8,3,5.6,22,Tennessee,LaMarcus Thompson,2006
ol,"Delray Beach, Florida",Atlantic,78,290,5.5,4,5.8,23,Miami (FL),Orlando Franklin,2006
lb,"Prattville, Alabama",Prattville,78,215,4.6,3,5.7,23,Florida State,Tim Rawlinson,2006
db,"Duquesne, Pennsylvania","",78,198,4.6,3,5.7,23,Pittsburgh,Elijah Fields,2006
rb,"Midland, Texas",Midland,65,190,4.4,3,5.7,23,Texas Tech,Baron Batch,2006
ath,"Lovejoy, Georgia",Lovejoy,65,204,4.4,4,5.8,23,Auburn,Mario Fannin,2006
te,"St. Louis, Missouri",DeSmet,78,265,4.7,3,5.6,23,Notre Dame,Paddy Mullen,2006
db,"Dallas, Texas",South Oak Cliff,78,190,4.5,4,5.8,23,Kansas,Anthony Webb,2006
rb,"Woodland Hills, California",Taft,78,220,4.5,3,5.5,23,Idaho,Andre Harris,2006
lb,"Long Island, New York",Saint Anthony's,78,221,4.7,3,5.6,23,Virginia,John-Kevin Dolce,2006
qb,"Katy, Texas",Katy,78,180,4.7,3,5.5,23,TCU,Andy Dalton,2006
ol,"Hughesville, Missouri",Pettis County Northwest,78,308,5.4,3,5.7,23,Missouri,Tim Barnes,2006
wr,"Reserve, Louisiana",East St. John,78,202,4.7,4,5.8,23,LSU,Ricky Dixon,2006
dt,"Shoreview, Minnesota",Mounds View,78,280,4.9,4,5.8,23,Wisconsin,Brandon Hoey,2006
de,"St. Louis, Missouri",Normandy,78,225,4.8,3,5.6,23,Minnesota,Robert McField,2006
de,"Traverse City, Michigan",St. Francis,78,235,4.6,4,5.8,23,Michigan State,Patrick Rigan,2006
qb,"Greer, South Carolina",Riverside,78,187,4.7,3,5.5,23,Clemson,Michael Wade,2006
wr,"St. Louis, Missouri",Kirkwood,78,187,4.4,4,5.8,24,Missouri,Jeremy Maclin,2006
ath,"Plymouth, Pennsylvania",Plymouth-Whitemarsh,78,185,4.4,4,5.8,24,Maryland,Da'Rel Scott,2006
qb,"San Diego, California",Mira Mesa,78,201,5.0,3,5.5,24,Boise State,Mike Coughlin,2006
lb,"Clearwater, Florida",Central Catholic,78,210,4.5,3,5.7,24,Miami (FL),Colin McCarthy,2006
dt,"Louisville, Kentucky",Central,78,294,5.1,4,5.8,24,Kentucky,Corey Peters,2006
ol,"Compton, California",Dominguez,78,364,6.3,3,5.7,24,UCLA,Sonny Tevaga,2006
ol,"Columbus, Ohio",Franklin Heights,78,317,5.1,4,5.8,24,Auburn,Lee Tilley,2006
de,"Ft Lauderdale, Florida",St. Thomas Aquinas,78,270,4.7,4,5.8,24,Georgia,Geno Atkins,2006
db,"Tulsa, Oklahoma",Union,78,178,4.4,4,5.8,24,Oklahoma,Dominique Franks,2006
qb,"Tampa, Florida",Middleton,78,172,4.6,3,5.5,24,Missouri,Dominic Grooms,2006
rb,"Spokane, Washington",Mead,65,196,4.5,3,5.7,24,Washington State,Skylar Jessen,2006
te,"Mobile, Alabama",UMS Wright,78,237,4.8,3,5.6,24,Alabama,Preston Dial,2006
lb,"Hampton, Virginia",Phoebus,78,215,4.6,3,5.6,24,Virginia Tech,Matt Wright,2006
rb,"Turlock, California",Pitman,78,202,4.6,3,5.5,24,Fresno State,Anthony Harding,2006
db,"Birmingham, Alabama",Briarwood Christian,78,205,4.4,3,5.7,24,Alabama,Andy Davis,2006
dt,"Sparks, Nevada",Reed,78,300,5.2,4,5.8,25,UCLA,Jerzy Siewierski,2006
de,"Las Vegas, Nevada",Palo Verde,78,255,4.8,3,5.5,25,Nebraska,Mike Smith,2006
ol,"Rolling Hills, California",Peninsula,78,293,5.1,3,5.7,25,Arizona,Colin Baxter,2006
ol,"Carvers Bay, South Carolina",Carvers Bay,78,280,4.8,4,5.8,25,Georgia,Clifton Geathers,2006
ath,"Jacksonville, North Carolina",White Oak,78,195,4.4,4,5.8,25,North Carolina,Deunta Williams,2006
db,"Atlanta, Georgia",Westlake,78,181,4.6,3,5.7,25,Virginia Tech,Mario Edwards,2006
qb,"St. George, Utah",Pine View,78,200,,3,5.5,25,Brigham Young,James Lark,2006
de,"Chesapeake, Virginia",Oscar F. Smith,78,240,4.7,3,5.7,25,Maryland,Brian Whitmore,2006
lb,"Fairfield, California",Fairfield,78,230,4.7,3,5.6,25,Arizona State,Jamarr Robinson,2006
rb,"Copperas Cove, Texas",Copperas Cove,65,175,4.4,3,5.5,25,UTEP,Donald Buckram,2006
te,"Montgomery, Texas","",78,230,4.6,3,5.6,25,Texas,Greg Smith,2006
db,"Lakeland, Florida",Lake Gibson,65,159,4.4,4,5.8,25,Illinois,Chris Duvalt,2006
lb,"Aiken, South Carolina",South Aiken,78,206,4.6,3,5.7,25,Florida State,Dekoda Watson,2006
rb,"St. Louis, Missouri",DeSmet,65,175,4.4,3,5.7,25,Notre Dame,Munir Prince,2006
wr,"Clermont, Florida",East Ridge,78,195,4.4,4,5.8,25,Notre Dame,Richard Jackson,2006
qb,"Spring, Texas",Westfield,78,193,4.7,3,5.5,25,Rice,Pierre Beasley,2006
dt,"Bradenton, Florida",Southeast,78,295,5.1,4,5.8,26,Florida,Terron Sanders,2006
ol,"Redlands, California",East Valley,78,275,4.8,3,5.6,26,Arizona State,Lance Evbuomwan,2006
wr,"Kosciusko, Mississippi",Kosciusko,78,199,4.6,4,5.8,26,Mississippi,Terry Levy,2006
qb,"Columbia, South Carolina",Spring Valley,78,229,4.8,3,5.5,26,North Carolina,B.J. Phillips,2006
db,"Compton, California",Dominguez,65,185,4.7,3,5.7,26,Oregon,Marvin Johnson,2006
de,"Macon, Georgia",Stratford,78,255,4.8,3,5.7,26,Georgia,Michael Lemon,2006
rb,"Chantilly, Virginia",Westfield,78,190,4.5,3,5.7,26,Penn State,Evan Royster,2006
ath,"Duncan, South Carolina",Byrnes,65,185,4.4,4,5.8,26,Georgia,Prince Miller,2006
lb,"Wayne, Pennsylvania",Conestoga,78,246,4.6,3,5.6,26,Boston College,Mark Herzlich,2006
lb,"Flint, Michigan",Carman Ainsworth,78,193,4.6,3,5.7,26,Michigan,Quintin Patilla,2006
db,"Manteca, California",Manteca,65,163,4.5,4,5.8,26,Arizona,Mike Turner,2006
ol,"Buford, Georgia",Buford,78,285,5.1,3,5.7,26,LSU,Steven Singleton,2006
de,"Saint Charles, Missouri",Francis Howell Central,78,225,,3,5.5,26,Missouri,Bart Coslet,2006
ol,"Sammamish, Washington",Skyline,78,270,5.2,4,5.8,26,Washington,Cody Habben,2006
rb,"Memphis, Tennessee",Melrose,65,185,4.7,3,5.7,27,Miami (FL),Graig Cooper,2006
db,"Long Beach, California",Poly,65,165,4.6,3,5.7,27,USC,Vincent Joseph,2006
db,"Spokane, Washington",Mead,78,217,4.6,3,5.7,27,Washington State,Andy Mattingly,2006
dt,"College Park, Georgia",Banneker,78,290,4.8,4,5.8,27,Virginia Tech,Olufemi Ajiboye,2006
de,"Arlington, Texas",Grace Prep Academy,78,225,4.7,3,5.5,27,Duke,Wesley Oglesby,2006
qb,"Norfolk, Virginia",Maury,78,200,4.6,3,5.5,27,Virginia Tech,Cameron Chancellor,2006
de,"Modesto, California",Modesto,78,235,,3,5.7,27,Stanford,Levirt Griffin,2006
ol,"Tigard, Oregon",Tigard,78,275,5.4,3,5.7,27,Oregon State,Mau Nomani,2006
ol,"Kingsville, Texas",H.M. King,78,290,5.2,3,5.7,27,Texas A&M,Lucas Patterson,2006
te,"Ebensburg, Pennsylvania",Bishop Carroll,78,245,4.9,3,5.6,27,Rutgers,Jeff Minemyer,2006
wr,"Chicago, Illinois",Morgan Park,78,177,4.6,4,5.8,27,Illinois,Chris James,2006
lb,"Stone Mountain, Georgia",Stephenson,78,205,4.5,3,5.7,27,LSU,Perry Riley,2006
ath,"Germantown, Maryland",Good Counsel,78,217,4.6,4,5.8,27,Maryland,Drew Gloster,2006
lb,"West Orange, New Jersey",Seton Hall Prep,78,225,4.7,3,5.6,27,Maryland,Alex Wujciak,2006
ol,"Longview, Texas","",78,290,5.3,3,5.7,28,Oklahoma,Trent Williams,2006
ath,"Palm Beach Lakes, Florida","",78,187,4.6,4,5.8,28,Louisville,Brandon Heath,2006
lb,"Camden, Mississippi",Velma Jackson,78,198,4.5,3,5.7,28,Southern Miss,Martez Smith,2006
ol,"Houston, Texas",St. Pius X,78,320,4.9,3,5.7,28,Miami (FL),Ian Symonette,2006
de,"Grand Prairie, Texas",South Grand Prairie,78,244,4.8,3,5.7,28,Texas,Brian Ellis,2006
qb,"Buford, Georgia",Buford,78,200,4.8,3,5.5,28,Oregon,Justin Roper,2006
rb,"Mesa, Arizona",Dobson,78,200,4.5,3,5.7,28,Washington State,Marcus Richmond,2006
te,"Castle Rock, Colorado",Douglas County,78,232,4.8,3,5.6,28,Colorado,Steven Fendry,2006
de,"Sarasota, Florida",Sarasota,78,235,4.6,3,5.5,28,Ohio State,Walter Dublin,2006
dt,"Kahuku, Hawaii",Kahuku,78,300,4.9,4,5.8,28,Utah,Joseph Faifili,2006
rb,"Baton Rouge, Louisiana",Texas A&M/Redemptorist,65,224,4.5,3,5.6,28,Southeastern Louisiana,Jay Lucas,2006
db,"Seattle, Washington",O'Dea,65,175,4.4,3,5.7,28,California,Brandon Jones,2006
db,"Philadelphia, Pennsylvania",West Catholic,78,164,4.6,3,5.7,28,West Virginia,John Maddox,2006
lb,"Justin, Texas",Northwest,78,208,4.5,3,5.6,28,Texas Tech,Blake Collier,2006
wr,"Mobile, Alabama",Williamson,65,170,4.5,4,5.9,28,UAB,Jared White,2006
dt,"Wendell, North Carolina",East Wake,78,270,4.8,3,5.7,29,North Carolina,Aleric Mullins,2006
lb,"Bainbridge, Georgia",Bainbridge,78,215,4.8,3,5.7,29,Georgia,Darryl Gamble,2006
ol,"Perry, Georgia",Perry,78,290,,3,5.7,29,Georgia,Ben Harden,2006
de,"Pittsburgh, Pennsylvania",Baldwin,78,245,4.5,3,5.5,29,Pittsburgh,Justin Hargrove,2006
qb,"Beaverton, Oregon",Westview,78,200,4.8,3,5.5,29,Oregon,Cody Kempt,2006
wr,"Decatur, Illinois",Macarthur,78,182,4.7,4,5.8,29,Illinois,Marques Wilkins,2006
de,"Elk Grove, California",Laguna Creek,78,245,4.9,3,5.7,29,Washington,DeShon Matthews,2006
db,"Mesquite, Texas",Horn,78,200,4.5,3,5.6,29,Kansas,Olaitan Oguntodu,2006
lb,"Washington Township, New Jersey",Washington Township,78,223,4.5,3,5.6,29,Rutgers,Ryan D'Imperio,2006
te,"Brea, California",Brea Olinda,78,202,4.8,3,5.6,29,Boise State,Tommy Gallarda,2006
rb,"Tampa, Florida",Jesuit,78,215,4.6,3,5.7,29,Louisville,Anthony Allen,2006
ol,"Springdale, Arkansas",Springdale,78,290,5.4,3,5.7,29,Notre Dame,Bartley Webb,2006
ath,"Macomb, Michigan",L'Anse Creuse North,78,210,4.6,4,5.8,29,Purdue,Jeff Lindsay,2006
db,"Columbia, Tennessee",Central,65,180,4.5,3,5.7,29,Alabama,Tremayne Coger,2006
de,"Augusta, Georgia",Josey,78,260,4.8,3,5.7,30,Florida,Lawrence Marsh,2006
lb,"Glassboro, New Jersey","",78,220,4.5,3,5.6,30,Rutgers,George Johnson,2006
db,"Carthage, Texas",Carthage,78,190,4.5,3,5.7,30,LSU,Jason Teague,2006
ath,"Tarboro, North Carolina",Tarboro High,78,192,4.6,4,5.8,30,North Carolina,Shaun Draughn,2006
db,"Charlotte, North Carolina",Vance,65,181,4.4,3,5.6,30,Virginia,Rico Bell,2006
de,"Memphis, Tennessee",Briarcrest Christian,78,232,4.8,3,5.5,30,Mississippi,Greg Hardy,2006
dt,"Rome, Georgia",Darlington,78,280,4.9,3,5.7,30,Florida State,Ryan McMahon,2006
ol,"Santa Clara, California",Wilcox,78,299,4.9,3,5.6,30,California,Isaac Leatiota,2006
lb,"McKeesport, Pennsylvania","",78,223,4.9,3,5.7,30,West Virginia,Anthony Leonard,2006
ol,"Monona Grove, Wisconsin",Monona Grove,78,268,4.9,3,5.7,30,Wisconsin,Gabe Carimi,2006
wr,"Milwaukee, Wisconsin",Rufus King,78,207,4.5,4,5.8,30,Wisconsin,Lance Kendricks,2006
qb,"Henderson, Kentucky",Henderson County,78,204,4.8,3,5.5,30,Kentucky,Will Fidler,2006
rb,"Rockford, Illinois",Rockford Guilford,78,200,,3,5.6,30,Purdue,Deon Williams,2006
te,"Matthews, North Carolina",David W. Butler,78,265,4.9,3,5.6,30,North Carolina,Michael Ingersoll,2006
ath,"Humble, Texas",Humble,78,219,4.5,3,5.7,31,Texas A&M,Jerrod Johnson,2006
lb,"Redlands, California",East Valley,78,235,4.7,3,5.6,31,Boise State,Derrell Acrey,2006
dt,"Anderson, South Carolina",T. L. Hanna,65,285,5.0,3,5.7,31,Texas,Ben Alexander,2006
wr,"Charlotte, North Carolina",Independence,78,190,4.5,4,5.8,31,North Carolina,Hakeem Nicks,2006
db,"Troy, Alabama",Henderson,78,174,4.5,3,5.7,31,Auburn,Zaccheus Etheridge,2006
ol,"Daytona Beach, Florida",Mainland,78,314,5.4,3,5.6,31,Nebraska,Cruz Barrett,2006
