position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
db,"Miami, Florida",Carol City,65,180,4.5,4,,16,Miami (FL),Glenn Sharpe,2002
de,"Saginaw, Michigan",Arthur Hill,78,255,4.8,4,,16,Michigan State,Clifton Ryan,2002
ol,"Vancouver, Washington",Mountain View,78,295,5.2,4,,16,Stanford,David Beall,2002
lb,"Aurora, Colorado",Hinkley,78,220,4.6,4,,16,Colorado,Chris Hollis,2002
rb,"Houston, Texas",Madison,65,175,4.4,3,,,Texas A&M,Courtney Lewis,2002
rb,"Cudahy, Wisconsin","",78,200,4.5,4,,17,Michigan,Pierre Rembert,2002
qb,"Wayne Hills, New Jersey","",78,220,4.8,3,,17,Notre Dame,Christian Olsen,2002
te,"Conyers, Georgia",Rockdale County,78,265,4.8,4,,17,Clemson,Irvin Brisker,2002
ol,"Ventura, California",St. Bonaventure,78,280,4.9,4,,17,Notre Dame,James Bonelli,2002
k,"Neshoba, Mississippi",Central,65,185,,2,,17,Mississippi State,Scott Shurden,2002
wr,"Charlotte, North Carolina",Independence,78,185,4.5,4,,17,Georgia,Mario Raley,2002
rb,"Lincoln, Nebraska",Southeast,78,230,4.7,3,,17,Nebraska,Dane Todd,2002
ol,"Antioch, California",Pittsburg,78,335,5.1,4,,17,Oregon,Albert Toeaina,2002
db,"Marrero, Louisiana",Archbishop Shaw,78,185,4.4,4,,17,Colorado,Sammy Joseph,2002
lb,"Belle Glade, Florida",Glades Central,78,215,4.5,4,,17,Rutgers,William Beckford,2002
qb,"Lancaster, Pennsylvania",McCaskey,78,230,4.7,3,,17,Syracuse,Perry Patterson,2002
ath,"Atlanta, Georgia",Mays,78,180,4.4,4,,17,Georgia,Bryan McClendon,2002
de,"Ft. Wayne, Indiana",Bishop Luers,78,240,4.6,3,,,Purdue,Anthony Spencer,2002
db,"Hampton, Virginia","",78,195,4.5,3,,17,Virginia Tech,Jimmy Williams,2002
de,"Jennings, Louisiana",Jennings,78,240,4.8,4,,17,LSU,Alonzo Manuel,2002
ol,"Sealy, Texas",Sealy,78,260,4.9,2,,17,Rice,Rolf II Krueger,2002
lb,"Tustin, California","",78,235,4.6,4,,17,Fresno State,Ricky Miller,2002
dt,"Detroit, Michigan",Martin Luther King,78,290,5.0,4,,17,Michigan,Larry Harrison,2002
qb,"Paris, Texas",Lamar,78,185,4.7,3,,18,Tulane,Billy Don Malone,2002
db,"Tyler, Texas",John Tyler,78,190,4.4,3,,18,Texas,Matthew Melton,2002
wr,"Strath Haven, Pennsylvania","",78,170,4.3,4,,18,Penn State,Josh Hannum,2002
ol,"Summerville, South Carolina","",78,305,4.9,4,,18,Clemson,Dustin Fry,2002
rb,"Palm Beach Gardens, Florida",Dwyer,65,175,4.5,3,,,Michigan State,Jerramy Scott,2002
ol,"Montreal, Quebec",Vanier Prep,78,285,5.2,4,,18,Boston College,Jeremy Simpson,2002
rb,"Dacula, Georgia","",65,190,4.5,4,,18,South Carolina,Kenny Irons,2002
de,"Summit, Illinois",Argo,78,225,4.8,3,,,Boston College,Robert Ziminski,2002
te,"Chaminade, California","",78,238,4.7,4,,18,Washington State,Jesse Taylor,2002
de,"Medina, Ohio",Highland,78,235,4.6,4,,18,Ohio State,Mike Kudla,2002
lb,"Cockeysville, Maryland",Gilman School,78,225,4.6,4,,18,Ohio State,Stan White,2002
lb,"Jenks, Oklahoma","",78,246,4.6,4,,18,Oklahoma State,Lawrence Pinson,2002
rb,"Livonia, Michigan",Clarenceville,78,217,4.5,3,,18,Penn State,Tim Shaw,2002
qb,"Chatsworth, Georgia",Murray County,78,195,4.6,3,,18,Maryland,Joel Statham,2002
dt,"Brooklyn, New York",Polytechnic Prep,78,315,5.1,4,,18,Virginia,Kwakou Robinson,2002
db,"Culpeper, Virginia","",78,180,4.5,4,,18,Virginia,Stefan Orange,2002
ath,"Corona, California",Centennial,78,190,4.5,4,,18,Arizona State,Terry Richardson,2002
rb,"Statesboro, Georgia","",65,195,4.4,3,,,Florida,Jimtavis Walker,2002
te,"Fort Worth, Texas",All Saints Episcopal,78,250,4.7,4,,19,Texas A&M,Quinlan Germany,2002
db,"Hamilton, Ohio","",78,175,4.5,4,,19,Ohio State,E.J. Underwood,2002
lb,"Tampa, Florida",Hillsborough,78,225,4.5,4,,19,North Carolina State,Elijah Dukes,2002
de,"Pensacola, Florida",Woodham,78,250,4.7,4,,19,Auburn,Doug Morris,2002
ol,"San Diego, California",Marian Catholic,78,310,5.1,4,,19,Washington,Stanley Daniels,2002
dt,"Memphis, Tennessee",Ridgeway,78,270,4.9,4,,19,Memphis,Willie Henderson,2002
wr,"Lyndhurst, Ohio",Brush,78,200,4.5,4,,19,Ohio State,Roy Hall,2002
ath,"Sarasota, Florida",Riverview,78,190,4.4,4,,19,Tennessee,Chris Hannon,2002
db,"Miami, Florida",Northwestern,78,176,4.3,3,,19,Miami (FL),Travarous Bain,2002
de,"Bowie, Maryland","",78,235,4.8,3,,,Maryland,Reggie Holmes,2002
rb,"Omaha, Nebraska",Creighton Prep,78,215,4.5,4,,19,Iowa State,Stevie Hicks,2002
ol,"Amsterdam, New York","",78,320,5.3,4,,19,Boston College,Josh Beekman,2002
k,"Salem, Virginia","",78,230,,2,,19,Virginia Tech,Nic Schmitt,2002
lb,"Indio, California",Indio,78,240,4.6,4,,19,USC,Oscar Lua,2002
rb,"Salt Lake City, Utah",East,78,215,4.5,3,,19,Brigham Young,Taufui Vakapuna,2002
wr,"Flower Mound, Texas",Marcus,78,205,4.5,4,,20,Texas,Robert Timmons,2002
ath,"Phoenix, Arizona",Sunnyslope,78,205,4.5,4,,20,UCLA,Mike Nixon,2002
lb,"Bay City, Texas","",78,235,4.7,4,,20,Texas A&M,Nurahda Manning,2002
ol,"Lakewood, Ohio",St. Edward,78,285,5.2,2,,20,West Virginia,Jeremy Hines,2002
db,"St. Petersburg, Florida",Catholic,78,185,4.5,3,,20,USC,Mike Ross,2002
de,"Massillon, Ohio",Washington,78,235,4.7,3,,,Pittsburgh,Andy Alleman,2002
db,"Owensboro, Kentucky","",78,180,4.4,4,,20,Clemson,Justin Miller,2002
lb,"Baton Rouge, Louisiana",Christian Life,78,215,4.5,4,,20,Oklahoma,Rufus Alexander,2002
te,"Roseburg, Oregon","",78,235,4.7,4,,20,Oregon State,Joe Newton,2002
qb,"Richmond, Virginia",Benedictine School,78,205,4.7,3,,20,Florida,Patrick Dosh,2002
rb,"Manlius, New York",Fayetteville-Manilus,78,195,4.3,4,,20,Syracuse,Damien Rhodes,2002
de,"Memphis, Tennessee",Christian Brothers,78,275,4.7,4,,20,Tennessee,David Ligon,2002
dt,"Memphis, Tennessee",Kingsbury,78,305,4.9,4,,20,Tennessee,LaRon Harris,2002
ol,"Inglewood, California","",78,300,5.2,4,,20,Arizona,Keith Jackson,2002
ol,"Macedonia, Ohio",Nordonia,78,290,5.1,4,,20,Ohio State,Rob Sims,2002
qb,"Scottsdale, Arizona",Saguaro,78,175,4.7,3,,20,Arizona State,Kellen Bradley,2002
rb,"Carlsbad, California","",65,192,4.5,3,,,Brigham Young,Aaron Singh,2002
rb,"San Antonio, Texas",Southwest,65,175,4.5,3,,,Arizona,Ra'Shawn Mosley,2002
db,"Conroe, Texas",Oak Ridge,78,190,4.4,3,,21,Texas A&M,Brandon Leone,2002
wr,"Carrollton, Texas",Creekview,78,200,4.4,4,,21,Oklahoma,Travis Wilson,2002
lb,"Tallahassee, Florida",Godby,78,195,4.6,4,,21,Iowa,Edmond Miles,2002
rb,"Venice, Florida","",65,190,4.4,4,,21,Auburn,Tre Smith,2002
db,"Fontana, California",Etiwanda,65,170,4.5,4,,21,Oregon,Aaron Gipson,2002
de,"Chicago, Illinois",St. Patrick,78,250,4.8,3,,,Notre Dame,Dan Santucci,2002
qb,"Richfield, Minnesota",Holy Angels,78,180,4.7,3,,21,Wisconsin,John Stocco,2002
qb,"Simi Valley, California",Royal,78,185,4.7,3,,21,Colorado,James Cox,2002
ol,"Bentonville, Arkansas","",78,275,5.3,2,,21,Tulsa,Aaron Danenhauer,2002
lb,"Los Angeles, California",Locke,78,240,4.7,3,,21,Fresno State,Dwayne Andrews,2002
te,"Mission Viejo, California",Capastrano Valley,78,235,4.7,3,,21,UCLA,J.J. Hair,2002
de,"Shreveport, Louisiana",Evangel Christian,78,260,,3,,21,Arkansas,Reggie Banks,2002
ol,"Tamaqua, Pennsylvania",Marian Catholic,78,275,5.0,4,,21,Notre Dame,Jamie Ryan,2002
ol,"Paterson, New Jersey",Paterson Catholic,78,300,5.1,4,,21,Boston College,Shadu Moore,2002
rb,"Tulsa, Oklahoma",Bishop Kelley,78,240,4.7,3,,21,Tulsa,James Clancy,2002
ath,"Buford, Georgia","",78,180,4.4,4,,21,Florida State,Lorne Sam,2002
ol,"Clermont, Florida",South Lake,78,326,5.4,4,,22,Florida,Ryan Carter,2002
rb,"Duncanville, Texas","",65,170,4.4,3,,,Oklahoma State,Daniel McLemore,2002
de,"Cleveland, Texas","",78,250,4.9,3,,22,Texas A&M,Dennis Ellis,2002
ol,"Newport, California",Harbor,78,270,5.1,3,,22,UCLA,Robert Chai,2002
lb,"Houston, Texas",Clear Lake,78,225,4.6,3,,22,Pittsburgh,Azzie Beagnyam,2002
rb,"Columbia, Mississippi","",78,225,4.6,4,,22,Mississippi,Jamal Pittman,2002
rb,"Midwest City, Oklahoma",Carl Albert,78,230,4.5,3,,22,Oklahoma,J.D. Runnels,2002
ath,"Corinth, Mississippi",Corinth,65,185,4.4,4,,22,Mississippi,Bryan Brown,2002
wr,"Camden, South Carolina","",78,205,4.4,4,,22,Clemson,Kelvin Grant,2002
db,"LaGrange, Georgia","",78,195,4.6,3,,22,Georgia,Olaolu Sanni-Osomo,2002
db,"Kingsland, Georgia",Camden County,65,180,4.4,4,,22,Georgia,B.J. Fields,2002
qb,"Derby, Kansas","",78,197,4.4,3,,22,Kansas,Nick Reid,2002
dt,"Tampa, Florida",Chamberlain,78,260,4.8,4,,22,Florida State,Broderick Bunkley,2002
de,"Miami, Florida",Jackson,78,240,4.6,3,,,Louisville,Elvis Dumervil,2002
te,"Murrieta, California",Murrieta Valley,78,265,,3,,22,Washington,Ben Bandel,2002
qb,"Norman, Oklahoma","",78,175,4.8,3,,22,Wake Forest,Zac Taylor,2002
ol,"Louisville, Kentucky",St. Xavier,78,265,5.1,2,,22,Louisville,Michael Sturgeon,2002
rb,"Sping Branch, Texas",Smithson Valley,78,190,4.4,3,,,Texas,Clint Haney,2002
ol,"Moncks Corner, South Carolina",Berkeley,78,300,5.2,4,,23,South Carolina,Jabari Levey,2002
ath,"Galveston, Texas",Ball,65,180,4.5,4,,23,Houston,Roshawn Pope,2002
rb,"Dos Palos, California",Dos Palos,65,206,4.4,4,,23,Washington,Kenny James,2002
ol,"Morris, Illinois",Morris,78,240,4.8,2,,23,Washington State,William Petrick,2002
qb,"Littleton, Colorado",Chatfield,78,190,4.6,3,,23,Indiana,Allen Webb,2002
de,"Camden, New Jersey",Wilson,78,225,4.6,3,,,North Carolina,Melik Brown,2002
ol,"Ellenwood, Georgia",Cedar Grove,78,311,5.0,3,,23,Auburn,Jonathan Palmer,2002
wr,"Tampa, Florida",Plant,78,200,4.5,4,,23,USC,Mike Williams,2002
te,"Muncie, Indiana",Central,78,215,4.8,3,,23,Illinois,Mel Bryant,2002
de,"Eclectic, Alabama",Elmore County,78,251,4.9,3,,23,Auburn,Ben Grubbs,2002
db,"Canton, Ohio",McKinley,78,190,4.5,3,,23,Ohio State,Tyler Everett,2002
qb,"Santa Margarita, California","",78,182,4.7,3,,23,Colorado State,Marshall Tharpe,2002
lb,"Chicago, Illinois",Hubbard,78,210,4.6,3,,23,Wisconsin,Reginald Cribbs Jr.,2002
k,"Pittsford, New York","",78,195,4.4,2,,23,Maryland,Adam Podlesh,2002
lb,"Grand Rapids, Michigan",Ottawa Hills,78,240,4.7,3,,23,Michigan,David Harris,2002
rb,"Atlanta, Georgia",Marist School,78,235,4.6,3,,23,Wake Forest,Pierre Easley,2002
db,"Berkeley, California",St. Mary's,65,190,4.4,4,,23,San Jose State,Trestin George,2002
ath,"Austin, Texas",Anderson,78,217,4.4,4,,24,Baylor,Paul Mosley,2002
lb,"Tyler, Texas",John Tyler,78,210,4.6,3,,24,Texas Tech,Fletcher Session,2002
lb,"Shreveport, Louisiana",Evangel Christian,78,220,4.5,3,,24,Colorado,Andrew Ward,2002
te,"Grandview, Missouri",Grandview R2,78,215,4.6,3,,24,Kansas State,Rimmon McNeese,2002
qb,"Mountain Brook, Alabama",Mountain Brook,78,200,4.7,3,,24,Indiana,Graeme McFarland,2002
rb,"Harbor City, California",Narbonne,78,185,4.4,4,,24,California,Marcus O'Keith,2002
ol,"Ft. Lauderdale, Florida",St. Thomas Aquinas,78,295,5.1,2,,24,Rutgers,William Vogt,2002
db,"North Miami Beach, Florida","",78,205,4.6,3,,24,North Carolina,Tommy Richardson,2002
ol,"Miami, Florida",Coral Gables,78,280,4.8,4,,24,Miami (FL),Alex Pou,2002
wr,"Americus, Georgia","",78,185,4.4,4,,24,Florida State,John Harris,2002
de,"Oakland, California",High Tech,78,244,4.8,3,,,UCLA,Thomas Patton,2002
de,"Slippery Rock, Pennsylvania","",78,255,4.9,3,,24,Virginia,Braden Campbell,2002
ol,"Federal Way, Washington",Decatur,78,300,5.1,3,,24,Oregon State,J.C. Ronnfeldt,2002
k,"Toledo, Ohio",St. Johns,78,215,4.7,2,,24,Michigan State,Brandon Fields,2002
rb,"Warren, Ohio",Harding,78,235,4.7,2,,24,Michigan State,David Herron,2002
qb,"Kansas City, Missouri",Pembroke Hill,78,182,4.5,3,,24,Northwestern,Joseph Ferguson,2002
dt,"Hyrum, Utah",Mountain Crest,78,305,4.9,4,,24,Brigham Young,Jake Kuresa,2002
db,"Columbus, Georgia",Shaw,78,196,4.4,4,,24,Auburn,Brandon Williams,2002
rb,"Fairfax, Virginia",Robinson,65,180,4.4,3,,,Virginia Tech,Mike Imoh,2002
ol,"Brownwood, Texas","",78,300,5.1,3,,25,Texas,Brett Valdez,2002
dt,"San Marcos, Texas","",78,270,4.8,4,,25,TCU,Earl Anderson,2002
de,"Lawton, Oklahoma",Eisenhower,78,230,4.7,3,,,Oklahoma,Larry Birdine,2002
ath,"Chandler, Arizona",Valley Christian,65,175,4.3,4,,25,Michigan,Quinton McCoy,2002
rb,"Lebanon, Pennsylvania",Cedar Crest,65,180,4.4,3,,,Michigan State,Jaren Hayes,2002
wr,"Boulder, Colorado","",78,205,4.4,4,,25,Colorado,Tyler Littlehales,2002
de,"Memphis, Tennessee",East,78,248,4.5,3,,25,Mississippi,Brandon Jenkins,2002
te,"St. Paul, Minnesota",Cretin-Derham Hall,78,240,4.7,3,,25,Notre Dame,Marcus Freeman,2002
rb,"Catawissa, Pennsylvania",Southern Columbia,78,215,4.5,4,,25,Notre Dame,Nate Schiccatano,2002
lb,"Alexandria, Virginia",Episcopal,78,235,4.7,3,,25,Michigan,Obi Oluigbo,2002
qb,"Riverside, Illinois",Brookfield,78,185,4.7,3,,25,Illinois,Tim Brasic,2002
qb,"Chartiers Valley, Pennsylvania","",78,200,4.8,3,,25,Boston College,Karim El Nokali,2002
lb,"Romeoville, Illinois","",78,220,4.7,3,,25,Illinois,Cyruss Garrett,2002
rb,"Phenix City, Alabama",Central,78,210,4.5,2,,25,Alabama,Nic Luke,2002
ol,"Highland Park, Texas","",65,260,5.0,2,,25,Southern Methodist,Grant Eidson,2002
db,"Huber Heights, Ohio",Wayne High School,65,160,4.4,4,,25,Michigan State,Ashton Watson,2002
ath,"Mesquite, Texas","",78,180,4.5,3,,26,Texas Tech,Brandon Douglas,2002
ath,"Tuscaloosa, Alabama",East Central,78,190,4.3,3,,26,Alabama,Titus Ryan,2002
rb,"Salina, Kansas",Central,65,175,4.4,3,,,Kansas State,Donnie Anders,2002
de,"Buford, Georgia","",78,230,4.7,3,,,Georgia,Aaron Scranton,2002
te,"New Orleans, Louisiana",St. Augustine,78,245,4.8,3,,26,Memphis,John Doucette,2002
qb,"Atlanta, Georgia",Mcnair,78,190,4.5,3,,26,Memphis,Maurice Avery,2002
de,"Jackson, Mississippi",Forest Hill,78,270,4.7,3,,26,Mississippi,Jayme Mitchell,2002
ol,"Moss Point, Mississippi",Moss Point,78,285,5.1,4,,26,Mississippi,James McCoy,2002
qb,"Hartselle, Alabama","",78,190,4.8,3,,26,Southern Miss,Chris Crumpton,2002
wr,"Oakland, California",McClymonds,78,210,4.5,4,,26,California,David Gray,2002
ol,"Grand Island, Nebraska","",78,270,4.9,3,,26,Nebraska,Kurt Mann,2002
rb,"Peabody, Massachusetts",Peabody Veterans Memorial,78,231,4.6,2,,26,Nebraska,Grant Miller,2002
k,"Hanover, New Hampshire","",65,170,4.6,2,,26,Rutgers,Justin Musiek,2002
lb,"Peachtree City, Georgia",Starr's Mill,78,210,4.5,3,,26,Florida State,Darrell Burston,2002
lb,"Bowdon, Georgia","",78,225,4.6,3,,26,Auburn,Greg Wilkerson,2002
dt,"Scottsdale, Arizona",Saguaro,78,270,4.8,4,,26,Northwestern,Loren Howard,2002
db,"Northside, Georgia",Northside,78,180,4.4,3,,27,Florida,Nicolaus Brooks,2002
de,"Coral Gables, Florida",Coral Gables,78,220,4.7,3,,,Florida,Steve Harris,2002
db,"Los Angeles, California",Dorsey,78,205,4.6,3,,27,Michigan State,Derron Ware,2002
rb,"Saint Louis, Missouri",University City,78,200,,3,,,Missouri,Corey Taylor,2002
qb,"Tuscaloosa, Alabama",Hillcrest,78,185,4.5,3,,27,Alabama,Brandon Avalos,2002
ath,"Aurora, Colorado",Eaglecrest High School,65,185,4.4,3,,27,Colorado,J.J. Billingsley,2002
qb,"Nashville, Tennessee",David Lipscomb,78,187,4.7,2,,27,Mississippi,Ethan Flatt,2002
ol,"South View, North Carolina","",78,300,5.1,4,,27,Georgia,Dan Inman,2002
de,"Wrightsville, Georgia",Johnson County,78,260,4.8,3,,27,Georgia Tech,Terron Pullen,2002
wr,"Jackson, South Carolina",Silver Bluff,78,200,4.4,4,,27,South Carolina,Troy Williamson,2002
rb,"Henderson, Nevada",Foothill,78,220,4.3,4,,27,UNLV,John Ford,2002
te,"Colorado Springs, Colorado",Rampart,78,220,4.5,3,,27,Arizona State,Jamaal Lewis,2002
ol,"Fresno, California",Central Union,78,280,5.0,3,,27,Washington,Robin Kezirian,2002
lb,"Morris, Illinois","",78,215,4.5,3,,27,Illinois,Josh Tischer,2002
rb,"Holland, Michigan",West Ottawa,78,215,4.6,2,,27,Western Michigan,Ameer Ismail,2002
dt,"Barstow, California","",78,280,4.9,4,,27,UCLA,C.J. Niusulu,2002
lb,"Pflugerville, Texas",Connally,78,215,4.6,3,,28,Texas,Marcus Myers,2002
db,"Crowley, Texas","",65,185,4.5,3,,28,Kansas State,Brandon Grandberry,2002
wr,"Ennis, Texas",Ennis,78,175,4.4,4,,28,West Virginia,Broderic Jones,2002
rb,"Houston, Texas",Sam Houston,78,185,4.3,3,,,Arkansas,John Johnson,2002
rb,"Uniontown, Pennsylvania","",78,235,4.6,2,,28,West Virginia,Kevin McLee,2002
qb,"Cordele, Georgia",Crisp County,78,215,4.9,3,,28,Auburn,Wesley Hill,2002
dt,"Prattville, Alabama","",78,260,4.8,4,,28,Alabama,Kyle Tatum,2002
db,"Hubbard, Ohio","",78,175,4.5,3,,28,Syracuse,Anthony Smith,2002
ath,"Dumfries, Virginia",Potomac Senior,78,180,4.4,3,,28,Tennessee,Antwan Stewart,2002
de,"Denton, Texas",Ryan,78,220,4.6,3,,,Missouri,Brian Smith,2002
te,"Grand Rapids, Michigan",Forest Hills Central,78,230,4.7,3,,28,Michigan,Kevin Murphy,2002
de,"Philadelphia, Pennsylvania",Archbishop Ryan,78,265,5.0,3,,28,Maryland,David Quaintance,2002
rb,"Huntsville, Alabama",Butler,65,195,4.5,3,,28,Alabama,Ken Darby,2002
ol,"Alta Loma, California",Alta Loma,78,305,5.4,3,,28,Arizona,John Parada,2002
ol,"Bealeton, Virginia",Liberty,78,315,5.2,3,,28,Virginia Tech,Brandon Gore,2002
k,"Phoenix, Arizona",Mountain Pointe,65,190,,2,,28,Arizona,Danny Baugher,2002
lb,"Auga Fria, Arizona",Union,78,230,4.6,3,,28,Arizona State,Mike Talbot,2002
qb,"Chicago, Illinois",Brother Rice,78,205,4.9,3,,28,Illinois,Chris Pazan,2002
de,"Houston, Texas",Westbury,78,240,4.7,3,,29,Oklahoma,Calvin Thibodeaux,2002
wr,"Houston, Texas",Cypress Falls,78,200,4.4,4,,29,Arizona,Biren Ealy,2002
dt,"Keller, Texas","",78,250,4.8,4,,29,Texas,Tully Janszen,2002
lb,"Oelwein, Iowa","",78,210,4.6,3,,29,Iowa,Ryan Majerus,2002
rb,"Irving, Texas","",65,190,4.4,3,,,Oklahoma State,Greg Gold,2002
te,"Pittsburgh, Pennsylvania",Central Catholic,78,220,4.7,3,,29,Pittsburgh,Steve Buches,2002
lb,"Torrance, California",North,78,230,4.6,3,,29,Colorado,Alex Ligon,2002
db,"Hialeah, Florida",American,78,180,4.4,3,,29,Boston College,Larry Anam,2002
de,"Houston, Texas",Aldine,78,255,4.8,3,,,Houston,L.C. Kirkpatrick,2002
k,"Mooreville, Mississippi",Mooreville,78,195,4.9,2,,29,Auburn,Michael Gibson,2002
rb,"Gardena, California",Serra,78,214,4.5,3,,29,Arizona State,Loren Wade,2002
qb,"Midland, Texas",Christian,78,195,4.6,3,,29,Oklahoma State,Jamie Beeghley,2002
ol,"Indianapolis, Indiana",Brebeuf Jesuit,78,295,5.1,3,,29,Boston College,Jim Marten,2002
ol,"Freeport, New York","",78,250,4.8,3,,29,Virginia,D'Brickashaw Ferguson,2002
qb,"Enid, Oklahoma",Enid,78,190,4.3,3,,29,Missouri,Josh Hibbets,2002
db,"Toledo, Ohio",Scott,78,195,4.4,3,,29,Michigan,Willis Barringer,2002
ath,"Richmond Hill, Massachusetts",Lawrence Academy,78,190,4.3,3,,29,Boston College,Taylor Sele,2002
de,"Belle Glade, Florida",Glades Central,78,245,4.7,3,,30,Florida,Ray McDonald,2002
rb,"Dallas, Texas",Carter,65,180,4.4,3,,,Southern Methodist,Anthony Barnett,2002
wr,"Ann Arbor, Michigan",Huron,78,180,4.5,4,,30,Michigan,Carl Tabb,2002
db,"Olathe, Kansas",Wichita North,78,190,4.6,3,,30,Kansas State,Maurice Mack,2002
qb,"Hagerstown, Maryland",South Hagerstown,78,185,4.4,3,,30,Maryland,Dominique Richmond,2002
lb,"Clarksdale, Mississippi",Clarksdale,78,225,4.6,3,,30,Mississippi State,Kenneth Kern,2002
k,"Scranton, Pennsylvania",Malvern Prep,78,180,4.8,2,,30,Syracuse,Brendan Carney,2002
ol,"Baton Rouge, Louisiana",Catholic,78,275,4.9,3,,30,LSU,Doug Planchard,2002
db,"Lexington, Kentucky",Lexington Catholic,78,180,4.4,3,,30,Notre Dame,Jake Carney,2002
de,"Milan, New Hampshire",New Hampton,78,235,4.7,3,,,Boston College,Jake Ottolini,2002
te,"Aurora, Colorado",Grandview High School,78,211,4.5,3,,30,Colorado,Joseph Klopfenstein,2002
rb,"Port Orchard, Washington",South Kitsap,65,212,4.4,3,,30,Oregon State,Ryan Cole,2002
qb,"Boca Raton, Florida",Olympic Heights,78,200,4.6,3,,30,East Carolina,"James ""Leon"" Pinkney",2002
lb,"Centerville, Ohio","",78,230,4.6,3,,30,Ohio State,A.J. Hawk,2002
ol,"Marysville, Ohio","",78,325,5.4,3,,30,Northwestern,Rick McDole,2002
rb,"Downers Grove, Illinois",North,78,220,4.7,2,,30,Northwestern,Erryn Cobb,2002
dt,"Dumfries, Virginia",Potomac Senior,78,315,5.0,4,,30,Virginia,Keenan Carter,2002
ath,"Canton, Georgia",Sequoyah,78,245,4.6,3,,30,Penn State,Patrick Hall,2002
ol,"Sugarland, Texas",Hightower,78,245,5.1,3,,31,TCU,Herbert Taylor II,2002
db,"San Antionio, Texas",Madison,78,175,4.5,3,,31,Baylor,Anthony Arline,2002
wr,"Klein, Texas",Forest,78,204,4.5,4,,31,Colorado,Anthony Wright,2002
qb,"Bloomfield, Connecticut","",78,180,4.6,3,,31,Iowa,Jason Manson,2002
ath,"El Paso, Texas",Andress,65,205,4.5,3,,31,Oklahoma State,Jamar Ransom,2002
db,"Los Angeles, California",Dorsey,78,170,4.4,3,,31,Oregon,Marques Binns,2002
rb,"Little Rock, Arkansas",Central,65,184,4.5,3,,,Arkansas,Dedric Poole,2002
lb,"Marrero, Louisiana",John Ehret,65,240,4.6,3,,31,Colorado,Thaddaeus Washington,2002
rb,"West Henderson, North Carolina","",78,250,4.7,3,,13,South Carolina,Brandon Schweitzer,2002
qb,"Ft. Lauderdale, Florida",Cardinal Gibbons,78,185,4.8,2,,31,Rutgers,Ryan Hart,2002
dt,"Scottsdale, Arizona",Chaparral,78,270,4.8,4,,31,Texas,Lyle Sendlein,2002
ol,"Albany, Georgia",Westover School,78,310,,3,,31,Auburn,Troy Reddick,2002
de,"Snellville, Georgia",South Gwinnett,78,230,4.8,3,,,Furman,Tony Palazzo,2002
de,"Lake Como, Florida",Crescent City,78,235,4.7,3,,31,Auburn,Brian Kuhn,2002
rb,"Tyrone, Georgia",Sandy Creek,65,190,4.5,3,,31,Middle Tennessee State,Kelvin German,2002
lb,"Saginaw, Michigan",Nouvel,78,215,4.6,3,,31,Michigan,Brian Thompson,2002
k,"Sherman Oaks, California",Notre Dame,78,190,4.9,2,,31,Arizona,Nicholas Folk,2002
te,"Pierce, Nebraska","",78,220,4.6,3,,32,Nebraska,Matt Herian,2002
rb,"Spring, Texas",Westfield,65,195,4.4,3,,,Arizona,Beau Carr,2002
ol,"Waco, Texas","",78,325,5.3,3,,32,Baylor,Lequalan McDonald,2002
db,"Clairton, Pennsylvania","",65,185,4.5,3,,32,West Virginia,Tywan Napper,2002
rb,"Zanesville, Ohio","",78,185,4.4,3,,32,West Virginia,John Scott,2002
qb,"Chehalis, Washington","",78,195,4.9,2,,32,Portland State,Sawyer Smith,2002
lb,"Pontotoc, Mississippi",Pontotoc,78,240,4.7,3,,32,Mississippi,Dedrick Clark,2002
qb,"Union, South Carolina","",78,180,4.6,3,,32,Middle Tennessee State,Josh Harris,2002
ath,"Austell, Georgia",South Cobb,78,195,4.5,3,,32,North Carolina,Mahlon Carey,2002
wr,"Farmington Hills, Michigan",Harrison,65,185,4.4,4,,32,Michigan State,Agim Shabaj,2002
db,"Virginia Beach, Virginia",First Colonial,78,190,4.5,3,,32,Virginia Tech,Aaron Rouse,2002
de,"Kirkwood, Missouri",Kirkwood,78,217,4.6,3,,,Iowa State,Korey Smith,2002
de,"Dublin, Ohio",Scioto,78,240,4.8,3,,32,Ohio State,Jay Richardson,2002
ol,"Grand Rapids, Michigan",Creston,78,290,5.0,3,,32,Michigan,Rueben Riley,2002
k,"Springfield, Virginia",West Springfield,78,215,,2,,32,Penn State,Jeremy Kapinos,2002
lb,"Manchester, Missouri",Parkway South,78,210,4.5,3,,32,Missouri,Emmett Morris,2002
rb,"Navarre, Florida","",78,230,4.6,2,,32,Air Force,Frank Willis,2002
dt,"Norfolk, Virginia",Granby,78,280,5.1,4,,32,Penn State,Levi Brown,2002
lb,"Akron, Ohio",Buchtel,78,215,4.7,3,,33,Miami (FL),Antonio Reynolds,2002
rb,"Seattle, Washington",Rainier Beach,65,171,4.4,3,,,Washington,Nate Robinson,2002
wr,"Los Angeles, California",Manual Arts,78,190,4.6,3,,33,Oregon,James Finley,2002
qb,"Dallas, Texas",Samuell,78,180,4.4,3,,33,Missouri,David Overstreet,2002
de,"Marlboro, South Carolina",County,78,210,4.7,3,,,Vanderbilt,Antoine Morgan,2002
